ID	Titles
108	042913-SludgeD1_19-24, Cmpd 12241, +MSn(512.2403), 26.98 min;042913-SludgeD1_1-6, Cmpd 10644, +MSn(512.2409), 26.41 min;042913-SludgeD1_19-24, Cmpd 12138, +MSn(512.2413), 26.80 min;042913-SludgeD1_13-18, Cmpd 11824, +MSn(512.2408), 26.52 min;042913-SludgeD1_1-6, Cmpd 10558, +MSn(512.2409), 26.23 min;042913-SludgeD1_1-6, Cmpd 10479, +MSn(512.2408), 26.05 min;042913-SludgeD1_1-6, Cmpd 10392, +MSn(512.2405), 25.87 min;042913-SludgeD1_25-30, Cmpd 12312, +MSn(512.2418), 26.72 min;042913-SludgeD1_19-24, Cmpd 12033, +MSn(512.2413), 26.61 min
109	042913-SludgeD1_25-30, Cmpd 9132, +MSn(495.78), 21.13 min
110	042913-SludgeD1_1-6, Cmpd 14037, +MSn(551.8037), 33.48 min
111	042913-SludgeD1_19-24, Cmpd 20180, +MSn(496.2954), 43.11 min
114	042913-SludgeD1_13-18, Cmpd 16393, +MSn(502.2855), 35.38 min
115	042913-SludgeD1_19-24, Cmpd 7415, +MSn(516.2916), 18.16 min
116	042913-SludgeD1_13-18, Cmpd 20073, +MSn(420.7879), 43.98 min
117	042913-SludgeD1_1-6, Cmpd 6012, +MSn(553.768), 16.37 min
118	042913-SludgeD1_1-6, Cmpd 11699, +MSn(434.78), 28.52 min;042913-SludgeD1_1-6, Cmpd 11626, +MSn(434.78), 28.35 min;042913-SludgeD1_1-6, Cmpd 11912, +MSn(434.7782), 29.04 min;042913-SludgeD1_1-6, Cmpd 11838, +MSn(434.7796), 28.87 min;042913-SludgeD1_1-6, Cmpd 11770, +MSn(434.78), 28.70 min;042913-SludgeD1_1-6, Cmpd 11989, +MSn(434.78), 29.21 min
119	042913-SludgeD1_19-24, Cmpd 13125, +MSn(437.7522), 28.59 min
125	042913-SludgeD1_13-18, Cmpd 5470, +MSn(544.3009), 13.61 min
126	042913-SludgeD1_13-18, Cmpd 4, +MSn(525.2715), 0.02 min
131	042913-SludgeD1_1-6, Cmpd 13819, +MSn(484.7893), 33.02 min
134	042913-SludgeD1_13-18, Cmpd 14741, +MSn(426.7273), 32.12 min
137	042913-SludgeD1_13-18, Cmpd 9155, +MSn(575.3006), 21.48 min
141	042913-SludgeD1_1-6, Cmpd 22512, +MSn(477.77), 53.85 min;042913-SludgeD1_1-6, Cmpd 21120, +MSn(477.7667), 50.56 min;042913-SludgeD1_1-6, Cmpd 21196, +MSn(477.7673), 50.74 min;042913-SludgeD1_1-6, Cmpd 20728, +MSn(477.77), 49.66 min;042913-SludgeD1_1-6, Cmpd 23637, +MSn(477.77), 56.64 min;042913-SludgeD1_1-6, Cmpd 22013, +MSn(477.7646), 52.65 min;042913-SludgeD1_1-6, Cmpd 21362, +MSn(477.7664), 51.13 min;042913-SludgeD1_1-6, Cmpd 20464, +MSn(477.7661), 49.04 min;042913-SludgeD1_1-6, Cmpd 21537, +MSn(477.7649), 51.54 min;042913-SludgeD1_1-6, Cmpd 21455, +MSn(477.77), 51.35 min;042913-SludgeD1_1-6, Cmpd 21284, +MSn(477.7668), 50.95 min;042913-SludgeD1_1-6, Cmpd 20961, +MSn(477.77), 50.20 min;042913-SludgeD1_1-6, Cmpd 20806, +MSn(477.7671), 49.84 min;042913-SludgeD1_1-6, Cmpd 22746, +MSn(477.7658), 54.41 min;042913-SludgeD1_1-6, Cmpd 20886, +MSn(477.7664), 50.03 min;042913-SludgeD1_1-6, Cmpd 21802, +MSn(477.7661), 52.16 min;042913-SludgeD1_1-6, Cmpd 21037, +MSn(477.77), 50.37 min;042913-SludgeD1_1-6, Cmpd 23184, +MSn(477.7678), 55.52 min;042913-SludgeD1_1-6, Cmpd 21717, +MSn(477.7659), 51.96 min;042913-SludgeD1_1-6, Cmpd 21936, +MSn(477.7663), 52.48 min;042913-SludgeD1_1-6, Cmpd 21637, +MSn(477.7672), 51.77 min;042913-SludgeD1_1-6, Cmpd 22160, +MSn(477.77), 52.99 min;042913-SludgeD1_1-6, Cmpd 20084, +MSn(477.7661), 48.14 min;042913-SludgeD1_1-6, Cmpd 22267, +MSn(477.77), 53.26 min;042913-SludgeD1_1-6, Cmpd 24142, +MSn(477.7649), 57.91 min;042913-SludgeD1_1-6, Cmpd 22590, +MSn(477.76), 54.04 min;042913-SludgeD1_1-6, Cmpd 20536, +MSn(477.7665), 49.21 min;042913-SludgeD1_1-6, Cmpd 23262, +MSn(477.77), 55.71 min;042913-SludgeD1_1-6, Cmpd 23112, +MSn(477.7668), 55.34 min
142	042913-SludgeD1_25-30, Cmpd 17683, +MSn(580.7962), 36.62 min
150	042913-SludgeD1_25-30, Cmpd 8745, +MSn(473.2603), 20.44 min
156	042913-SludgeD1_1-6, Cmpd 16539, +MSn(450.7712), 39.17 min;042913-SludgeD1_1-6, Cmpd 16700, +MSn(450.7709), 39.58 min;042913-SludgeD1_1-6, Cmpd 17287, +MSn(450.7712), 41.03 min;042913-SludgeD1_1-6, Cmpd 17038, +MSn(450.7709), 40.41 min;042913-SludgeD1_1-6, Cmpd 16782, +MSn(450.7713), 39.78 min;042913-SludgeD1_1-6, Cmpd 16949, +MSn(450.77), 40.20 min;042913-SludgeD1_1-6, Cmpd 16366, +MSn(450.77), 38.75 min;042913-SludgeD1_1-6, Cmpd 16615, +MSn(450.7704), 39.36 min;042913-SludgeD1_1-6, Cmpd 16452, +MSn(450.77), 38.96 min;042913-SludgeD1_1-6, Cmpd 16865, +MSn(450.7716), 39.99 min;042913-SludgeD1_1-6, Cmpd 16201, +MSn(450.7716), 38.35 min;042913-SludgeD1_1-6, Cmpd 17204, +MSn(450.7711), 40.82 min
157	042913-SludgeD1_19-24, Cmpd 21855, +MSn(636.8552), 47.42 min
158	042913-SludgeD1_19-24, Cmpd 21995, +MSn(564.3376), 47.78 min
160	042913-SludgeD1_19-24, Cmpd 17651, +MSn(450.2334), 37.04 min
163	042913-SludgeD1_25-30, Cmpd 22301, +MSn(596.8046), 47.87 min
168	042913-SludgeD1_1-6, Cmpd 12484, +MSn(457.7701), 30.23 min
171	042913-SludgeD1_13-18, Cmpd 23574, +MSn(697.3724), 52.91 min
172	042913-SludgeD1_1-6, Cmpd 19942, +MSn(498.8041), 47.80 min
176	042913-SludgeD1_19-24, Cmpd 19499, +MSn(639.8304), 41.36 min
177	042913-SludgeD1_25-30, Cmpd 25668, +MSn(547.3386), 56.38 min;042913-SludgeD1_19-24, Cmpd 25345, +MSn(547.3384), 56.35 min
180	042913-SludgeD1_25-30, Cmpd 24078, +MSn(441.7897), 52.33 min
181	042913-SludgeD1_13-18, Cmpd 18956, +MSn(646.3428), 41.19 min
188	042913-SludgeD1_19-24, Cmpd 7253, +MSn(468.7298), 17.85 min
193	042913-SludgeD1_13-18, Cmpd 15555, +MSn(633.3262), 33.72 min
199	042913-SludgeD1_25-30, Cmpd 26893, +MSn(495.73), 59.54 min;042913-SludgeD1_25-30, Cmpd 26959, +MSn(495.7295), 59.71 min;042913-SludgeD1_19-24, Cmpd 26638, +MSn(495.73), 59.59 min
200	042913-SludgeD1_19-24, Cmpd 16706, +MSn(573.7602), 35.17 min
202	042913-SludgeD1_13-18, Cmpd 9099, +MSn(565.2748), 21.38 min
204	042913-SludgeD1_19-24, Cmpd 14336, +MSn(406.2088), 30.95 min
206	042913-SludgeD1_25-30, Cmpd 22422, +MSn(489.3158), 48.19 min
210	042913-SludgeD1_1-6, Cmpd 9637, +MSn(539.7812), 24.29 min
214	042913-SludgeD1_13-18, Cmpd 18958, +MSn(593.2804), 41.19 min
216	042913-SludgeD1_13-18, Cmpd 14910, +MSn(523.2858), 32.43 min
218	042913-SludgeD1_19-24, Cmpd 19133, +MSn(477.7932), 40.44 min
221	042913-SludgeD1_25-30, Cmpd 18654, +MSn(489.29), 38.68 min
222	042913-SludgeD1_25-30, Cmpd 19912, +MSn(662.34), 41.76 min;042913-SludgeD1_19-24, Cmpd 19655, +MSn(662.3391), 41.76 min
225	042913-SludgeD1_13-18, Cmpd 17330, +MSn(523.8067), 37.39 min
227	042913-SludgeD1_1-6, Cmpd 22091, +MSn(410.253), 52.83 min
228	042913-SludgeD1_19-24, Cmpd 9842, +MSn(610.2934), 22.68 min;042913-SludgeD1_19-24, Cmpd 9935, +MSn(610.2939), 22.85 min
237	042913-SludgeD1_19-24, Cmpd 15913, +MSn(601.2686), 33.72 min;042913-SludgeD1_13-18, Cmpd 15469, +MSn(601.2708), 33.55 min
238	042913-SludgeD1_19-24, Cmpd 12347, +MSn(439.7421), 27.16 min
239	042913-SludgeD1_19-24, Cmpd 7297, +MSn(699.3024), 17.93 min
240	042913-SludgeD1_19-24, Cmpd 12846, +MSn(709.8408), 28.03 min
243	042913-SludgeD1_1-6, Cmpd 21756, +MSn(555.3539), 52.05 min
245	042913-SludgeD1_1-6, Cmpd 19419, +MSn(556.3451), 46.50 min
248	042913-SludgeD1_1-6, Cmpd 13426, +MSn(457.7682), 32.20 min
251	042913-SludgeD1_25-30, Cmpd 15960, +MSn(664.8277), 33.40 min;042913-SludgeD1_25-30, Cmpd 15854, +MSn(664.83), 33.22 min
252	042913-SludgeD1_1-6, Cmpd 22661, +MSn(489.3149), 54.20 min
253	042913-SludgeD1_25-30, Cmpd 13949, +MSn(458.2711), 29.77 min
254	042913-SludgeD1_13-18, Cmpd 19101, +MSn(687.3766), 41.55 min
255	042913-SludgeD1_1-6, Cmpd 14271, +MSn(444.2813), 33.97 min
258	042913-SludgeD1_1-6, Cmpd 24859, +MSn(450.2748), 59.70 min
260	042913-SludgeD1_1-6, Cmpd 14462, +MSn(530.7509), 34.38 min
262	042913-SludgeD1_13-18, Cmpd 9255, +MSn(538.7673), 21.66 min
265	042913-SludgeD1_25-30, Cmpd 17049, +MSn(631.8228), 35.38 min
269	042913-SludgeD1_1-6, Cmpd 23289, +MSn(406.247), 55.78 min
273	042913-SludgeD1_1-6, Cmpd 19640, +MSn(428.262), 47.07 min
280	042913-SludgeD1_1-6, Cmpd 25479, +MSn(450.2749), 61.24 min
282	042913-SludgeD1_1-6, Cmpd 10568, +MSn(468.7245), 26.25 min
283	042913-SludgeD1_1-6, Cmpd 17280, +MSn(529.3252), 41.01 min
284	042913-SludgeD1_25-30, Cmpd 18203, +MSn(800.8336), 37.69 min
289	042913-SludgeD1_19-24, Cmpd 7020, +MSn(567.7921), 17.37 min
291	042913-SludgeD1_19-24, Cmpd 9318, +MSn(494.2465), 21.74 min
295	042913-SludgeD1_1-6, Cmpd 7259, +MSn(504.2414), 19.44 min
298	042913-SludgeD1_13-18, Cmpd 7172, +MSn(583.2806), 17.64 min
300	042913-SludgeD1_19-24, Cmpd 13665, +MSn(522.2764), 29.65 min;042913-SludgeD1_19-24, Cmpd 13564, +MSn(522.28), 29.45 min
302	042913-SludgeD1_1-6, Cmpd 19805, +MSn(439.2525), 47.47 min
305	042913-SludgeD1_1-6, Cmpd 22453, +MSn(447.77), 53.70 min;042913-SludgeD1_1-6, Cmpd 25833, +MSn(447.77), 62.13 min;042913-SludgeD1_1-6, Cmpd 22376, +MSn(447.77), 53.52 min;042913-SludgeD1_1-6, Cmpd 22300, +MSn(447.77), 53.34 min;042913-SludgeD1_1-6, Cmpd 24727, +MSn(447.7658), 59.36 min;042913-SludgeD1_1-6, Cmpd 24644, +MSn(447.76), 59.16 min;042913-SludgeD1_1-6, Cmpd 24898, +MSn(447.77), 59.79 min;042913-SludgeD1_19-24, Cmpd 21772, +MSn(447.7655), 47.21 min;042913-SludgeD1_1-6, Cmpd 20061, +MSn(447.766), 48.09 min;042913-SludgeD1_1-6, Cmpd 21335, +MSn(447.7668), 51.07 min;042913-SludgeD1_1-6, Cmpd 21168, +MSn(447.77), 50.68 min;042913-SludgeD1_1-6, Cmpd 20136, +MSn(447.77), 48.26 min;042913-SludgeD1_1-6, Cmpd 20297, +MSn(447.77), 48.64 min;042913-SludgeD1_1-6, Cmpd 20770, +MSn(447.7674), 49.76 min;042913-SludgeD1_1-6, Cmpd 21488, +MSn(447.7675), 51.42 min;042913-SludgeD1_1-6, Cmpd 20847, +MSn(447.77), 49.94 min;042913-SludgeD1_1-6, Cmpd 20924, +MSn(447.77), 50.12 min;042913-SludgeD1_1-6, Cmpd 21000, +MSn(447.77), 50.29 min;042913-SludgeD1_1-6, Cmpd 21085, +MSn(447.7665), 50.48 min;042913-SludgeD1_1-6, Cmpd 20621, +MSn(447.77), 49.41 min;042913-SludgeD1_1-6, Cmpd 20458, +MSn(447.77), 49.02 min;042913-SludgeD1_1-6, Cmpd 25900, +MSn(447.77), 62.30 min;042913-SludgeD1_1-6, Cmpd 22053, +MSn(447.77), 52.75 min;042913-SludgeD1_1-6, Cmpd 25316, +MSn(447.77), 60.83 min;042913-SludgeD1_1-6, Cmpd 25740, +MSn(447.77), 61.90 min;042913-SludgeD1_1-6, Cmpd 21647, +MSn(447.77), 51.80 min;042913-SludgeD1_1-6, Cmpd 21741, +MSn(447.77), 52.01 min;042913-SludgeD1_1-6, Cmpd 21820, +MSn(447.77), 52.20 min;042913-SludgeD1_1-6, Cmpd 21894, +MSn(447.77), 52.38 min;042913-SludgeD1_1-6, Cmpd 20375, +MSn(447.7671), 48.82 min;042913-SludgeD1_1-6, Cmpd 23654, +MSn(447.77), 56.69 min;042913-SludgeD1_1-6, Cmpd 22704, +MSn(447.7671), 54.31 min;042913-SludgeD1_1-6, Cmpd 22611, +MSn(447.77), 54.08 min;042913-SludgeD1_1-6, Cmpd 25208, +MSn(447.77), 60.56 min;042913-SludgeD1_1-6, Cmpd 22541, +MSn(447.77), 53.91 min;042913-SludgeD1_1-6, Cmpd 24065, +MSn(447.77), 57.71 min;042913-SludgeD1_1-6, Cmpd 24988, +MSn(447.77), 60.02 min;042913-SludgeD1_1-6, Cmpd 23733, +MSn(447.77), 56.89 min;042913-SludgeD1_1-6, Cmpd 23809, +MSn(447.77), 57.08 min;042913-SludgeD1_1-6, Cmpd 24819, +MSn(447.77), 59.60 min;042913-SludgeD1_1-6, Cmpd 24535, +MSn(447.77), 58.89 min;042913-SludgeD1_1-6, Cmpd 24259, +MSn(447.77), 58.19 min;042913-SludgeD1_1-6, Cmpd 24329, +MSn(447.77), 58.37 min;042913-SludgeD1_1-6, Cmpd 27522, +MSn(447.77), 66.42 min;042913-SludgeD1_1-6, Cmpd 26068, +MSn(447.7659), 62.72 min;042913-SludgeD1_1-6, Cmpd 26294, +MSn(447.7655), 63.29 min;042913-SludgeD1_1-6, Cmpd 27941, +MSn(447.77), 67.49 min;042913-SludgeD1_1-6, Cmpd 25105, +MSn(447.77), 60.31 min;042913-SludgeD1_25-30, Cmpd 22006, +MSn(447.7663), 47.13 min;042913-SludgeD1_1-6, Cmpd 26139, +MSn(447.77), 62.90 min;042913-SludgeD1_1-6, Cmpd 26220, +MSn(447.77), 63.10 min;042913-SludgeD1_1-6, Cmpd 25991, +MSn(447.77), 62.52 min;042913-SludgeD1_1-6, Cmpd 26506, +MSn(447.77), 63.83 min;042913-SludgeD1_1-6, Cmpd 26648, +MSn(447.77), 64.21 min;042913-SludgeD1_1-6, Cmpd 26443, +MSn(447.77), 63.66 min;042913-SludgeD1_1-6, Cmpd 25548, +MSn(447.77), 61.42 min;042913-SludgeD1_1-6, Cmpd 25626, +MSn(447.76), 61.61 min;042913-SludgeD1_1-6, Cmpd 21976, +MSn(447.7665), 52.57 min;042913-SludgeD1_1-6, Cmpd 21255, +MSn(447.7669), 50.88 min;042913-SludgeD1_1-6, Cmpd 21410, +MSn(447.77), 51.24 min;042913-SludgeD1_1-6, Cmpd 22222, +MSn(447.77), 53.14 min;042913-SludgeD1_1-6, Cmpd 20221, +MSn(447.77), 48.46 min;042913-SludgeD1_1-6, Cmpd 21562, +MSn(447.77), 51.59 min
307	042913-SludgeD1_13-18, Cmpd 14684, +MSn(645.3238), 32.02 min
310	042913-SludgeD1_1-6, Cmpd 20098, +MSn(998.9917), 48.18 min;042913-SludgeD1_1-6, Cmpd 20173, +MSn(998.99), 48.34 min;042913-SludgeD1_13-18, Cmpd 21601, +MSn(998.99), 47.83 min
311	042913-SludgeD1_1-6, Cmpd 25137, +MSn(450.2748), 60.39 min
312	042913-SludgeD1_25-30, Cmpd 15421, +MSn(770.8785), 32.45 min
313	042913-SludgeD1_19-24, Cmpd 10783, +MSn(696.8436), 24.41 min
315	042913-SludgeD1_19-24, Cmpd 23821, +MSn(486.2937), 52.50 min
316	042913-SludgeD1_25-30, Cmpd 15045, +MSn(482.72), 31.79 min
321	042913-SludgeD1_13-18, Cmpd 7582, +MSn(618.2672), 18.48 min
322	042913-SludgeD1_1-6, Cmpd 15959, +MSn(402.2189), 37.78 min
325	042913-SludgeD1_25-30, Cmpd 14997, +MSn(554.7874), 31.71 min
329	042913-SludgeD1_1-6, Cmpd 18847, +MSn(865.9683), 45.05 min
330	042913-SludgeD1_13-18, Cmpd 24455, +MSn(489.3159), 55.16 min
331	042913-SludgeD1_19-24, Cmpd 10180, +MSn(440.239), 23.31 min
333	042913-SludgeD1_13-18, Cmpd 8506, +MSn(614.8127), 20.26 min
337	042913-SludgeD1_1-6, Cmpd 8832, +MSn(458.2715), 22.64 min
340	042913-SludgeD1_25-30, Cmpd 16152, +MSn(524.2752), 33.74 min
343	042913-SludgeD1_19-24, Cmpd 17254, +MSn(712.8971), 36.21 min
347	042913-SludgeD1_19-24, Cmpd 26392, +MSn(472.29), 58.97 min
348	042913-SludgeD1_13-18, Cmpd 7305, +MSn(453.7378), 17.92 min;042913-SludgeD1_1-6, Cmpd 6888, +MSn(453.7374), 18.53 min;042913-SludgeD1_1-6, Cmpd 6817, +MSn(453.7378), 18.36 min
357	042913-SludgeD1_19-24, Cmpd 11795, +MSn(439.7417), 26.20 min
358	042913-SludgeD1_13-18, Cmpd 26973, +MSn(504.737), 61.34 min
360	042913-SludgeD1_19-24, Cmpd 7866, +MSn(576.7928), 19.04 min
366	042913-SludgeD1_25-30, Cmpd 14034, +MSn(484.2299), 29.94 min
369	042913-SludgeD1_1-6, Cmpd 14923, +MSn(481.7708), 35.40 min
370	042913-SludgeD1_13-18, Cmpd 11450, +MSn(455.7357), 25.80 min
377	042913-SludgeD1_25-30, Cmpd 6687, +MSn(519.7621), 16.59 min
379	042913-SludgeD1_13-18, Cmpd 7716, +MSn(512.2588), 18.75 min
380	042913-SludgeD1_19-24, Cmpd 25548, +MSn(472.2886), 56.85 min
389	042913-SludgeD1_1-6, Cmpd 9304, +MSn(642.2949), 23.63 min
391	042913-SludgeD1_1-6, Cmpd 10339, +MSn(539.7777), 25.75 min
393	042913-SludgeD1_19-24, Cmpd 27222, +MSn(504.7358), 61.11 min
396	042913-SludgeD1_19-24, Cmpd 26641, +MSn(470.2964), 59.60 min
400	042913-SludgeD1_1-6, Cmpd 19854, +MSn(428.262), 47.59 min
403	042913-SludgeD1_19-24, Cmpd 26301, +MSn(546.8081), 58.73 min
404	042913-SludgeD1_1-6, Cmpd 22554, +MSn(423.2758), 53.94 min
406	042913-SludgeD1_19-24, Cmpd 6596, +MSn(537.7766), 16.47 min
407	042913-SludgeD1_13-18, Cmpd 19235, +MSn(550.7856), 41.88 min
408	042913-SludgeD1_25-30, Cmpd 21972, +MSn(538.3027), 47.05 min
421	042913-SludgeD1_25-30, Cmpd 8969, +MSn(435.2452), 20.85 min
423	042913-SludgeD1_13-18, Cmpd 6458, +MSn(436.7512), 16.10 min
427	042913-SludgeD1_1-6, Cmpd 37857, +MSn(421.7589), 93.71 min
428	042913-SludgeD1_13-18, Cmpd 22964, +MSn(677.3558), 51.34 min
431	042913-SludgeD1_19-24, Cmpd 16057, +MSn(476.8033), 33.97 min
434	042913-SludgeD1_19-24, Cmpd 8047, +MSn(470.2307), 19.39 min
436	042913-SludgeD1_1-6, Cmpd 22744, +MSn(472.2881), 54.40 min
437	042913-SludgeD1_13-18, Cmpd 19944, +MSn(1041.0464), 43.65 min;042913-SludgeD1_13-18, Cmpd 19863, +MSn(1041.0465), 43.45 min;042913-SludgeD1_13-18, Cmpd 19780, +MSn(1041.0451), 43.24 min;042913-SludgeD1_13-18, Cmpd 19698, +MSn(1041.0461), 43.04 min
440	042913-SludgeD1_1-6, Cmpd 28822, +MSn(472.2876), 69.67 min
441	042913-SludgeD1_13-18, Cmpd 7523, +MSn(517.2422), 18.36 min
444	042913-SludgeD1_13-18, Cmpd 19871, +MSn(597.7806), 43.47 min
445	042913-SludgeD1_19-24, Cmpd 22460, +MSn(697.3591), 48.98 min
451	042913-SludgeD1_1-6, Cmpd 5154, +MSn(495.7605), 14.25 min
454	042913-SludgeD1_25-30, Cmpd 24455, +MSn(511.328), 53.27 min
455	042913-SludgeD1_25-30, Cmpd 27455, +MSn(480.806), 61.01 min
456	042913-SludgeD1_19-24, Cmpd 7359, +MSn(468.73), 18.05 min
466	042913-SludgeD1_13-18, Cmpd 20182, +MSn(513.8002), 44.25 min
473	042913-SludgeD1_25-30, Cmpd 8132, +MSn(564.7661), 19.35 min
479	042913-SludgeD1_19-24, Cmpd 27368, +MSn(595.3341), 61.48 min
483	042913-SludgeD1_1-6, Cmpd 13297, +MSn(649.8049), 31.95 min
488	042913-SludgeD1_19-24, Cmpd 8267, +MSn(576.2688), 19.80 min
491	042913-SludgeD1_19-24, Cmpd 22753, +MSn(489.3151), 49.73 min;042913-SludgeD1_1-6, Cmpd 23192, +MSn(489.3152), 55.54 min
497	042913-SludgeD1_1-6, Cmpd 26434, +MSn(467.3013), 63.64 min
499	042913-SludgeD1_13-18, Cmpd 8529, +MSn(400.7319), 20.29 min
502	042913-SludgeD1_13-18, Cmpd 11582, +MSn(575.3019), 26.06 min
503	042913-SludgeD1_13-18, Cmpd 20853, +MSn(494.2854), 45.96 min
510	042913-SludgeD1_19-24, Cmpd 16021, +MSn(480.2899), 33.91 min
515	042913-SludgeD1_19-24, Cmpd 5814, +MSn(652.7894), 14.52 min
517	042913-SludgeD1_13-18, Cmpd 11929, +MSn(512.2416), 26.72 min
523	042913-SludgeD1_13-18, Cmpd 21258, +MSn(447.7664), 46.99 min
525	042913-SludgeD1_25-30, Cmpd 12252, +MSn(566.297), 26.60 min
529	042913-SludgeD1_1-6, Cmpd 27038, +MSn(423.2751), 65.19 min
534	042913-SludgeD1_25-30, Cmpd 20240, +MSn(759.8927), 42.59 min
544	042913-SludgeD1_19-24, Cmpd 22724, +MSn(571.3134), 49.65 min
545	042913-SludgeD1_13-18, Cmpd 6402, +MSn(608.8025), 15.97 min
548	042913-SludgeD1_13-18, Cmpd 21487, +MSn(772.9211), 47.54 min;042913-SludgeD1_13-18, Cmpd 21570, +MSn(772.9231), 47.75 min
549	042913-SludgeD1_1-6, Cmpd 22380, +MSn(472.2877), 53.53 min
550	042913-SludgeD1_19-24, Cmpd 7405, +MSn(584.3129), 18.14 min
556	042913-SludgeD1_19-24, Cmpd 10954, +MSn(552.7752), 24.73 min
557	042913-SludgeD1_13-18, Cmpd 11555, +MSn(455.7348), 26.01 min
559	042913-SludgeD1_25-30, Cmpd 20885, +MSn(604.8015), 44.24 min
560	042913-SludgeD1_25-30, Cmpd 13165, +MSn(697.3706), 28.20 min
576	042913-SludgeD1_19-24, Cmpd 23389, +MSn(575.8168), 51.39 min
579	042913-SludgeD1_13-18, Cmpd 20944, +MSn(804.3889), 46.18 min
580	042913-SludgeD1_19-24, Cmpd 6903, +MSn(558.7858), 17.14 min
581	042913-SludgeD1_1-6, Cmpd 17856, +MSn(451.7703), 42.49 min
585	042913-SludgeD1_13-18, Cmpd 11212, +MSn(548.6163), 25.33 min
587	042913-SludgeD1_1-6, Cmpd 19406, +MSn(450.2729), 46.47 min
588	042913-SludgeD1_19-24, Cmpd 15111, +MSn(425.7371), 32.30 min
595	042913-SludgeD1_13-18, Cmpd 16756, +MSn(571.2991), 36.14 min
598	042913-SludgeD1_25-30, Cmpd 9559, +MSn(466.2692), 21.88 min
