ID	Titles
477	042913-SludgeD1_13-18, Cmpd 13476, +MSn(612.31), 29.73 min
478	042913-SludgeD1_19-24, Cmpd 10438, +MSn(538.27), 23.79 min
479	042913-SludgeD1_25-30, Cmpd 3883, +MSn(1294.44), 9.51 min
480	042913-SludgeD1_19-24, Cmpd 14851, +MSn(606.33), 31.84 min
481	042913-SludgeD1_13-18, Cmpd 12536, +MSn(467.27), 27.86 min
489	042913-SludgeD1_13-18, Cmpd 19193, +MSn(665.36), 41.78 min
492	042913-SludgeD1_13-18, Cmpd 21709, +MSn(633.33), 48.11 min
495	042913-SludgeD1_1-6, Cmpd 25979, +MSn(1122.1), 62.50 min
496	042913-SludgeD1_19-24, Cmpd 23640, +MSn(679.91), 52.03 min
498	042913-SludgeD1_1-6, Cmpd 25326, +MSn(741.65), 60.86 min
508	042913-SludgeD1_19-24, Cmpd 29867, +MSn(1120.98), 68.08 min
510	042913-SludgeD1_25-30, Cmpd 9249, +MSn(439.73), 21.34 min
512	042913-SludgeD1_1-6, Cmpd 21873, +MSn(869.95), 52.33 min
515	042913-SludgeD1_25-30, Cmpd 17967, +MSn(598.3), 37.21 min
517	042913-SludgeD1_1-6, Cmpd 13844, +MSn(506.26), 33.07 min
520	042913-SludgeD1_19-24, Cmpd 18020, +MSn(656.83), 37.77 min
522	042913-SludgeD1_13-18, Cmpd 28879, +MSn(442.28), 66.22 min
526	042913-SludgeD1_13-18, Cmpd 23576, +MSn(488.77), 52.92 min
527	042913-SludgeD1_19-24, Cmpd 20742, +MSn(480.28), 44.56 min
531	042913-SludgeD1_25-30, Cmpd 12207, +MSn(411.22), 26.53 min
533	042913-SludgeD1_19-24, Cmpd 204, +MSn(441.3), 0.53 min;042913-SludgeD1_19-24, Cmpd 133, +MSn(441.3), 0.35 min;042913-SludgeD1_13-18, Cmpd 158, +MSn(441.3), 0.43 min
540	042913-SludgeD1_25-30, Cmpd 17795, +MSn(407.28), 36.86 min
541	042913-SludgeD1_19-24, Cmpd 2897, +MSn(1055.29), 7.10 min
543	042913-SludgeD1_19-24, Cmpd 2094, +MSn(596.25), 5.07 min
544	042913-SludgeD1_19-24, Cmpd 9600, +MSn(433.23), 22.23 min
547	042913-SludgeD1_25-30, Cmpd 21886, +MSn(625.34), 46.83 min
549	042913-SludgeD1_25-30, Cmpd 7872, +MSn(469.24), 18.89 min
552	042913-SludgeD1_25-30, Cmpd 28641, +MSn(607.36), 64.15 min;042913-SludgeD1_19-24, Cmpd 27477, +MSn(607.35), 61.78 min
555	042913-SludgeD1_1-6, Cmpd 24053, +MSn(553.4), 57.68 min
557	042913-SludgeD1_13-18, Cmpd 7260, +MSn(527.78), 17.82 min
562	042913-SludgeD1_13-18, Cmpd 23789, +MSn(703.87), 53.47 min
563	042913-SludgeD1_25-30, Cmpd 11687, +MSn(468.25), 25.57 min
565	042913-SludgeD1_1-6, Cmpd 7644, +MSn(422.74), 20.34 min
568	042913-SludgeD1_25-30, Cmpd 22924, +MSn(618.33), 49.47 min
570	042913-SludgeD1_13-18, Cmpd 20002, +MSn(608.83), 43.80 min
580	042913-SludgeD1_25-30, Cmpd 14472, +MSn(492.3), 30.81 min
583	042913-SludgeD1_1-6, Cmpd 34324, +MSn(645.36), 84.09 min
584	042913-SludgeD1_19-24, Cmpd 13653, +MSn(519.26), 29.62 min
587	042913-SludgeD1_13-18, Cmpd 30521, +MSn(662.84), 70.51 min
591	042913-SludgeD1_1-6, Cmpd 9872, +MSn(508.28), 24.78 min
592	042913-SludgeD1_13-18, Cmpd 30517, +MSn(593.33), 70.50 min
594	042913-SludgeD1_1-6, Cmpd 1283, +MSn(1288.96), 3.42 min
596	042913-SludgeD1_25-30, Cmpd 28493, +MSn(521.66), 63.75 min
597	042913-SludgeD1_13-18, Cmpd 10468, +MSn(417.74), 23.97 min
599	042913-SludgeD1_13-18, Cmpd 8932, +MSn(405.71), 21.08 min
603	042913-SludgeD1_25-30, Cmpd 14139, +MSn(500.79), 30.15 min
605	042913-SludgeD1_25-30, Cmpd 22016, +MSn(493.3), 47.16 min
608	042913-SludgeD1_19-24, Cmpd 7468, +MSn(438.2), 18.27 min
609	042913-SludgeD1_1-6, Cmpd 14705, +MSn(465.27), 34.91 min
611	042913-SludgeD1_1-6, Cmpd 28078, +MSn(834.35), 67.83 min
613	042913-SludgeD1_1-6, Cmpd 12378, +MSn(490.26), 30.02 min
617	042913-SludgeD1_13-18, Cmpd 29918, +MSn(406.24), 68.89 min
619	042913-SludgeD1_13-18, Cmpd 14414, +MSn(506.8), 31.51 min
620	042913-SludgeD1_1-6, Cmpd 11273, +MSn(616.83), 27.67 min
624	042913-SludgeD1_13-18, Cmpd 9167, +MSn(510.25), 21.50 min
625	042913-SludgeD1_1-6, Cmpd 14012, +MSn(568.3), 33.43 min
626	042913-SludgeD1_13-18, Cmpd 23382, +MSn(593.33), 52.42 min
633	042913-SludgeD1_13-18, Cmpd 5556, +MSn(613.27), 13.83 min
637	042913-SludgeD1_1-6, Cmpd 1685, +MSn(415.88), 4.51 min
639	042913-SludgeD1_19-24, Cmpd 14473, +MSn(476.25), 31.19 min
641	042913-SludgeD1_25-30, Cmpd 18148, +MSn(594.82), 37.58 min
647	042913-SludgeD1_19-24, Cmpd 23860, +MSn(533.8), 52.61 min
649	042913-SludgeD1_19-24, Cmpd 5579, +MSn(405.19), 13.91 min
655	042913-SludgeD1_25-30, Cmpd 18137, +MSn(603.32), 37.57 min
660	042913-SludgeD1_1-6, Cmpd 21989, +MSn(976.11), 52.60 min
661	042913-SludgeD1_13-18, Cmpd 17375, +MSn(655.33), 37.49 min
664	042913-SludgeD1_25-30, Cmpd 4471, +MSn(996), 11.03 min
667	042913-SludgeD1_13-18, Cmpd 3749, +MSn(1057.55), 9.20 min
668	042913-SludgeD1_1-6, Cmpd 16494, +MSn(534.29), 39.06 min
673	042913-SludgeD1_13-18, Cmpd 37759, +MSn(701.11), 89.48 min
674	042913-SludgeD1_1-6, Cmpd 3450, +MSn(758.22), 8.92 min
680	042913-SludgeD1_1-6, Cmpd 437, +MSn(774.27), 1.21 min
681	042913-SludgeD1_19-24, Cmpd 10839, +MSn(559.3), 24.52 min
685	042913-SludgeD1_13-18, Cmpd 27127, +MSn(453.25), 61.72 min
686	042913-SludgeD1_25-30, Cmpd 5556, +MSn(682.86), 13.80 min
687	042913-SludgeD1_13-18, Cmpd 11748, +MSn(449.26), 26.38 min
689	042913-SludgeD1_19-24, Cmpd 6306, +MSn(684.29), 15.77 min
690	042913-SludgeD1_13-18, Cmpd 5218, +MSn(684.32), 12.97 min
697	042913-SludgeD1_1-6, Cmpd 3477, +MSn(1218.74), 8.99 min
698	042913-SludgeD1_13-18, Cmpd 38506, +MSn(741.2), 91.50 min
699	042913-SludgeD1_19-24, Cmpd 38273, +MSn(816.22), 89.70 min
702	042913-SludgeD1_1-6, Cmpd 9194, +MSn(590.29), 23.41 min
703	042913-SludgeD1_1-6, Cmpd 35193, +MSn(684.2), 86.44 min;042913-SludgeD1_19-24, Cmpd 38712, +MSn(684.2), 90.93 min;042913-SludgeD1_13-18, Cmpd 37198, +MSn(684.21), 87.98 min;042913-SludgeD1_13-18, Cmpd 37566, +MSn(684.2), 88.97 min;042913-SludgeD1_13-18, Cmpd 36498, +MSn(684.2), 86.02 min;042913-SludgeD1_13-18, Cmpd 39098, +MSn(684.21), 93.04 min;042913-SludgeD1_13-18, Cmpd 38461, +MSn(684.21), 91.38 min
706	042913-SludgeD1_19-24, Cmpd 39751, +MSn(774.78), 93.63 min
708	042913-SludgeD1_25-30, Cmpd 31067, +MSn(470.88), 70.64 min
709	042913-SludgeD1_13-18, Cmpd 23242, +MSn(489.32), 52.06 min
712	042913-SludgeD1_25-30, Cmpd 4964, +MSn(1014.86), 12.31 min
714	042913-SludgeD1_1-6, Cmpd 3500, +MSn(732.55), 9.04 min
715	042913-SludgeD1_1-6, Cmpd 37318, +MSn(772.27), 92.26 min
716	042913-SludgeD1_1-6, Cmpd 10766, +MSn(499.8), 26.66 min
720	042913-SludgeD1_1-6, Cmpd 37148, +MSn(772.27), 91.80 min
723	042913-SludgeD1_19-24, Cmpd 4406, +MSn(880.79), 10.90 min
724	042913-SludgeD1_13-18, Cmpd 4845, +MSn(847.43), 12.02 min
727	042913-SludgeD1_19-24, Cmpd 4693, +MSn(1138.59), 11.65 min
729	042913-SludgeD1_19-24, Cmpd 37949, +MSn(774.78), 88.84 min
735	042913-SludgeD1_1-6, Cmpd 36980, +MSn(721.32), 91.33 min
740	042913-SludgeD1_19-24, Cmpd 38706, +MSn(774.78), 90.92 min
741	042913-SludgeD1_25-30, Cmpd 8071, +MSn(483.24), 19.25 min
742	042913-SludgeD1_25-30, Cmpd 22363, +MSn(677.34), 48.04 min
743	042913-SludgeD1_1-6, Cmpd 6253, +MSn(606.78), 16.98 min
744	042913-SludgeD1_13-18, Cmpd 12175, +MSn(453.27), 27.17 min
751	042913-SludgeD1_19-24, Cmpd 21175, +MSn(591.88), 45.67 min
756	042913-SludgeD1_19-24, Cmpd 3937, +MSn(932.15), 9.68 min
757	042913-SludgeD1_25-30, Cmpd 22605, +MSn(580.84), 48.66 min
760	042913-SludgeD1_19-24, Cmpd 3736, +MSn(823.66), 9.17 min
762	042913-SludgeD1_19-24, Cmpd 14409, +MSn(583.78), 31.08 min
764	042913-SludgeD1_1-6, Cmpd 23098, +MSn(498.8), 55.31 min
767	042913-SludgeD1_19-24, Cmpd 25538, +MSn(506.3), 56.82 min;042913-SludgeD1_19-24, Cmpd 25576, +MSn(506.26), 56.92 min;042913-SludgeD1_19-24, Cmpd 26331, +MSn(506.31), 58.81 min;042913-SludgeD1_13-18, Cmpd 24920, +MSn(506.29), 56.30 min
770	042913-SludgeD1_25-30, Cmpd 30212, +MSn(480.8), 68.34 min
771	042913-SludgeD1_1-6, Cmpd 5585, +MSn(835.87), 15.32 min
772	042913-SludgeD1_19-24, Cmpd 16321, +MSn(519.27), 34.45 min
773	042913-SludgeD1_1-6, Cmpd 37168, +MSn(698.25), 91.85 min
775	042913-SludgeD1_13-18, Cmpd 6225, +MSn(502.26), 15.54 min
776	042913-SludgeD1_25-30, Cmpd 23978, +MSn(450.27), 52.09 min;042913-SludgeD1_19-24, Cmpd 23684, +MSn(450.27), 52.14 min
777	042913-SludgeD1_13-18, Cmpd 29800, +MSn(480.8), 68.58 min
780	042913-SludgeD1_25-30, Cmpd 3775, +MSn(1149.29), 9.23 min
781	042913-SludgeD1_25-30, Cmpd 3706, +MSn(794.69), 9.06 min
785	042913-SludgeD1_1-6, Cmpd 5155, +MSn(613.28), 14.25 min
786	042913-SludgeD1_13-18, Cmpd 14117, +MSn(493.79), 30.97 min
787	042913-SludgeD1_1-6, Cmpd 36212, +MSn(740.77), 89.24 min
788	042913-SludgeD1_13-18, Cmpd 18677, +MSn(475.76), 40.52 min
789	042913-SludgeD1_25-30, Cmpd 24295, +MSn(502.19), 52.87 min
794	042913-SludgeD1_13-18, Cmpd 14171, +MSn(501.76), 31.07 min
798	042913-SludgeD1_25-30, Cmpd 22631, +MSn(586.77), 48.72 min
799	042913-SludgeD1_13-18, Cmpd 8680, +MSn(506.25), 20.59 min
802	042913-SludgeD1_1-6, Cmpd 23628, +MSn(872.54), 56.62 min
804	042913-SludgeD1_1-6, Cmpd 8000, +MSn(429.25), 21.00 min
806	042913-SludgeD1_1-6, Cmpd 8355, +MSn(454.72), 21.65 min
807	042913-SludgeD1_25-30, Cmpd 8239, +MSn(401.72), 19.55 min
814	042913-SludgeD1_1-6, Cmpd 3459, +MSn(784.71), 8.94 min
816	042913-SludgeD1_19-24, Cmpd 3902, +MSn(1097.84), 9.59 min
817	042913-SludgeD1_19-24, Cmpd 12667, +MSn(469.26), 27.72 min
818	042913-SludgeD1_1-6, Cmpd 22869, +MSn(499.78), 54.72 min
824	042913-SludgeD1_13-18, Cmpd 23599, +MSn(505.73), 52.98 min
825	042913-SludgeD1_13-18, Cmpd 26062, +MSn(505.8), 59.09 min;042913-SludgeD1_19-24, Cmpd 26567, +MSn(505.8), 59.41 min
