ID	Titles
1250	042913-SludgeD1_19-24, Cmpd 5291, +MSn(424.5582), 13.20 min;042913-SludgeD1_19-24, Cmpd 5220, +MSn(424.5581), 13.03 min;042913-SludgeD1_13-18, Cmpd 5297, +MSn(424.5598), 13.17 min;042913-SludgeD1_19-24, Cmpd 5516, +MSn(424.5587), 13.75 min;042913-SludgeD1_19-24, Cmpd 5436, +MSn(424.5585), 13.55 min;042913-SludgeD1_19-24, Cmpd 5362, +MSn(424.5585), 13.37 min;042913-SludgeD1_19-24, Cmpd 5598, +MSn(424.5588), 13.96 min;042913-SludgeD1_13-18, Cmpd 5367, +MSn(424.5595), 13.35 min
1313	042913-SludgeD1_25-30, Cmpd 7090, +MSn(535.9436), 17.41 min
1320	042913-SludgeD1_25-30, Cmpd 19157, +MSn(464.2578), 39.85 min
1334	042913-SludgeD1_13-18, Cmpd 10037, +MSn(542.9221), 23.14 min
1365	042913-SludgeD1_19-24, Cmpd 17429, +MSn(426.9051), 36.57 min
1375	042913-SludgeD1_13-18, Cmpd 10605, +MSn(420.5641), 24.21 min
1376	042913-SludgeD1_19-24, Cmpd 8332, +MSn(463.5419), 19.92 min
1409	042913-SludgeD1_13-18, Cmpd 9289, +MSn(498.584), 21.73 min;042913-SludgeD1_25-30, Cmpd 9523, +MSn(498.5831), 21.81 min;042913-SludgeD1_19-24, Cmpd 9452, +MSn(498.5836), 21.97 min;042913-SludgeD1_13-18, Cmpd 9388, +MSn(498.5834), 21.92 min;042913-SludgeD1_13-18, Cmpd 9488, +MSn(498.5837), 22.10 min;042913-SludgeD1_1-6, Cmpd 7895, +MSn(498.5832), 20.82 min;042913-SludgeD1_25-30, Cmpd 9632, +MSn(498.5835), 21.99 min
1425	042913-SludgeD1_13-18, Cmpd 7690, +MSn(448.2295), 18.70 min
1430	042913-SludgeD1_19-24, Cmpd 5443, +MSn(457.9093), 13.57 min
1449	042913-SludgeD1_19-24, Cmpd 7564, +MSn(568.2693), 18.47 min
1456	042913-SludgeD1_25-30, Cmpd 5909, +MSn(480.5593), 14.71 min
1467	042913-SludgeD1_13-18, Cmpd 15596, +MSn(605.291), 33.79 min
1552	042913-SludgeD1_19-24, Cmpd 10138, +MSn(609.6236), 23.24 min;042913-SludgeD1_19-24, Cmpd 10240, +MSn(609.6232), 23.42 min
1565	042913-SludgeD1_25-30, Cmpd 9184, +MSn(423.878), 21.22 min
1568	042913-SludgeD1_13-18, Cmpd 11619, +MSn(614.6509), 26.13 min;042913-SludgeD1_13-18, Cmpd 11514, +MSn(614.6495), 25.93 min;042913-SludgeD1_13-18, Cmpd 11410, +MSn(614.6497), 25.72 min
1580	042913-SludgeD1_13-18, Cmpd 8097, +MSn(439.889), 19.50 min
1600	042913-SludgeD1_25-30, Cmpd 6723, +MSn(449.222), 16.66 min
1656	042913-SludgeD1_1-6, Cmpd 14670, +MSn(546.9533), 34.83 min
1660	042913-SludgeD1_25-30, Cmpd 5539, +MSn(586.9158), 13.75 min
1663	042913-SludgeD1_19-24, Cmpd 17064, +MSn(422.9312), 35.84 min
1741	042913-SludgeD1_25-30, Cmpd 5456, +MSn(414.8857), 13.55 min
1770	042913-SludgeD1_13-18, Cmpd 5442, +MSn(442.5622), 13.54 min;042913-SludgeD1_19-24, Cmpd 5459, +MSn(442.5618), 13.61 min
1895	042913-SludgeD1_13-18, Cmpd 26336, +MSn(552.3525), 59.77 min
1968	042913-SludgeD1_25-30, Cmpd 9794, +MSn(450.9005), 22.26 min
2003	042913-SludgeD1_1-6, Cmpd 16218, +MSn(438.5705), 38.39 min
2051	042913-SludgeD1_13-18, Cmpd 25210, +MSn(473.3003), 57.00 min
2082	042913-SludgeD1_25-30, Cmpd 6449, +MSn(409.542), 16.05 min
2156	042913-SludgeD1_1-6, Cmpd 21583, +MSn(668.3633), 51.64 min
2167	042913-SludgeD1_19-24, Cmpd 10956, +MSn(523.6074), 24.73 min;042913-SludgeD1_13-18, Cmpd 10841, +MSn(523.6066), 24.62 min
2229	042913-SludgeD1_1-6, Cmpd 24905, +MSn(535.3262), 59.81 min
2264	042913-SludgeD1_13-18, Cmpd 22628, +MSn(612.0004), 50.46 min
2283	042913-SludgeD1_1-6, Cmpd 17404, +MSn(608.3018), 41.32 min
2285	042913-SludgeD1_19-24, Cmpd 26097, +MSn(508.327), 58.22 min
2330	042913-SludgeD1_19-24, Cmpd 7816, +MSn(416.8827), 18.95 min
2382	042913-SludgeD1_1-6, Cmpd 6562, +MSn(401.5317), 17.74 min
2389	042913-SludgeD1_25-30, Cmpd 9265, +MSn(434.2273), 21.37 min
2403	042913-SludgeD1_25-30, Cmpd 30765, +MSn(631.0359), 69.84 min
2405	042913-SludgeD1_19-24, Cmpd 11422, +MSn(539.6067), 25.53 min
2447	042913-SludgeD1_1-6, Cmpd 11161, +MSn(441.8968), 27.45 min
2469	042913-SludgeD1_25-30, Cmpd 5175, +MSn(424.5592), 12.85 min
2476	042913-SludgeD1_13-18, Cmpd 22881, +MSn(668.364), 51.12 min
2486	042913-SludgeD1_25-30, Cmpd 6531, +MSn(409.5418), 16.24 min
2499	042913-SludgeD1_1-6, Cmpd 10741, +MSn(475.5939), 26.61 min
2515	042913-SludgeD1_19-24, Cmpd 27190, +MSn(555.2928), 61.03 min
2528	042913-SludgeD1_19-24, Cmpd 16010, +MSn(533.6014), 33.89 min
2533	042913-SludgeD1_25-30, Cmpd 4973, +MSn(465.5843), 12.33 min;042913-SludgeD1_25-30, Cmpd 5044, +MSn(465.5845), 12.51 min;042913-SludgeD1_25-30, Cmpd 5113, +MSn(465.5847), 12.69 min
2543	042913-SludgeD1_13-18, Cmpd 25703, +MSn(502.6505), 58.20 min
2565	042913-SludgeD1_13-18, Cmpd 15725, +MSn(580.613), 34.04 min
2594	042913-SludgeD1_19-24, Cmpd 21896, +MSn(642.33), 47.52 min;042913-SludgeD1_19-24, Cmpd 21811, +MSn(642.33), 47.31 min;042913-SludgeD1_13-18, Cmpd 21592, +MSn(642.3322), 47.81 min;042913-SludgeD1_13-18, Cmpd 21327, +MSn(642.3323), 47.15 min;042913-SludgeD1_13-18, Cmpd 21255, +MSn(642.3331), 46.98 min;042913-SludgeD1_13-18, Cmpd 21406, +MSn(642.3325), 47.34 min;042913-SludgeD1_13-18, Cmpd 21505, +MSn(642.3331), 47.59 min;042913-SludgeD1_19-24, Cmpd 21739, +MSn(642.3328), 47.13 min
2612	042913-SludgeD1_1-6, Cmpd 4942, +MSn(435.9), 13.72 min;042913-SludgeD1_1-6, Cmpd 5129, +MSn(435.8966), 14.19 min;042913-SludgeD1_1-6, Cmpd 5011, +MSn(435.8962), 13.89 min
2632	042913-SludgeD1_13-18, Cmpd 19551, +MSn(670.0353), 42.67 min
2713	042913-SludgeD1_19-24, Cmpd 11162, +MSn(566.5813), 25.08 min
2728	042913-SludgeD1_19-24, Cmpd 25171, +MSn(438.2731), 55.90 min;042913-SludgeD1_25-30, Cmpd 25490, +MSn(438.2742), 55.90 min
2784	042913-SludgeD1_13-18, Cmpd 9436, +MSn(588.2995), 22.00 min
2792	042913-SludgeD1_19-24, Cmpd 12876, +MSn(659.6782), 28.10 min;042913-SludgeD1_19-24, Cmpd 12753, +MSn(659.6758), 27.87 min
2810	042913-SludgeD1_1-6, Cmpd 23775, +MSn(461.9468), 56.99 min
2832	042913-SludgeD1_25-30, Cmpd 12773, +MSn(437.5619), 27.52 min
2848	042913-SludgeD1_13-18, Cmpd 10649, +MSn(525.5931), 24.28 min
2865	042913-SludgeD1_25-30, Cmpd 14768, +MSn(532.2706), 31.32 min
2887	042913-SludgeD1_25-30, Cmpd 5693, +MSn(409.2127), 14.15 min
2896	042913-SludgeD1_19-24, Cmpd 10015, +MSn(648.33), 23.00 min;042913-SludgeD1_19-24, Cmpd 9823, +MSn(648.33), 22.64 min;042913-SludgeD1_19-24, Cmpd 9922, +MSn(648.33), 22.82 min;042913-SludgeD1_19-24, Cmpd 10122, +MSn(648.33), 23.20 min;042913-SludgeD1_19-24, Cmpd 9726, +MSn(648.3263), 22.46 min;042913-SludgeD1_19-24, Cmpd 9610, +MSn(648.3267), 22.25 min
2942	042913-SludgeD1_1-6, Cmpd 7672, +MSn(664.984), 20.40 min
2943	042913-SludgeD1_1-6, Cmpd 11461, +MSn(412.233), 28.03 min
2954	042913-SludgeD1_1-6, Cmpd 14978, +MSn(531.6053), 35.52 min
3047	042913-SludgeD1_1-6, Cmpd 12688, +MSn(529.5932), 30.70 min
3095	042913-SludgeD1_19-24, Cmpd 15549, +MSn(405.5683), 33.08 min
3110	042913-SludgeD1_19-24, Cmpd 12818, +MSn(641.6637), 27.99 min
3117	042913-SludgeD1_25-30, Cmpd 23431, +MSn(766.4092), 50.75 min
3120	042913-SludgeD1_13-18, Cmpd 13817, +MSn(758.0159), 30.42 min
3154	042913-SludgeD1_1-6, Cmpd 9926, +MSn(469.9226), 24.89 min
3216	042913-SludgeD1_19-24, Cmpd 6079, +MSn(443.894), 15.20 min
3252	042913-SludgeD1_1-6, Cmpd 15524, +MSn(669.6762), 36.76 min
3261	042913-SludgeD1_13-18, Cmpd 15689, +MSn(563.629), 33.97 min
3268	042913-SludgeD1_25-30, Cmpd 5438, +MSn(438.2281), 13.51 min
3278	042913-SludgeD1_19-24, Cmpd 15911, +MSn(533.6009), 33.71 min
3345	042913-SludgeD1_19-24, Cmpd 13624, +MSn(566.291), 29.58 min;042913-SludgeD1_19-24, Cmpd 13726, +MSn(566.2925), 29.76 min
3349	042913-SludgeD1_1-6, Cmpd 14439, +MSn(460.5816), 34.33 min
3359	042913-SludgeD1_25-30, Cmpd 11121, +MSn(484.914), 24.60 min
3384	042913-SludgeD1_1-6, Cmpd 13301, +MSn(548.6131), 31.95 min
3393	042913-SludgeD1_19-24, Cmpd 16391, +MSn(505.9193), 34.57 min
3457	042913-SludgeD1_13-18, Cmpd 11512, +MSn(506.5676), 25.92 min;042913-SludgeD1_13-18, Cmpd 11407, +MSn(506.5678), 25.72 min;042913-SludgeD1_19-24, Cmpd 11654, +MSn(506.5675), 25.94 min;042913-SludgeD1_19-24, Cmpd 11545, +MSn(506.5676), 25.75 min
3460	042913-SludgeD1_13-18, Cmpd 11785, +MSn(475.5939), 26.45 min;042913-SludgeD1_1-6, Cmpd 10210, +MSn(475.5924), 25.46 min;042913-SludgeD1_1-6, Cmpd 10290, +MSn(475.593), 25.64 min;042913-SludgeD1_1-6, Cmpd 10931, +MSn(475.5941), 26.99 min
3472	042913-SludgeD1_1-6, Cmpd 25050, +MSn(567.028), 60.18 min
3605	042913-SludgeD1_1-6, Cmpd 17598, +MSn(553.6283), 41.83 min
3704	042913-SludgeD1_19-24, Cmpd 11976, +MSn(475.5936), 26.52 min
3729	042913-SludgeD1_13-18, Cmpd 7468, +MSn(434.2023), 18.24 min;042913-SludgeD1_25-30, Cmpd 7534, +MSn(434.2031), 18.26 min;042913-SludgeD1_1-6, Cmpd 7291, +MSn(434.2019), 19.52 min;042913-SludgeD1_1-6, Cmpd 7179, +MSn(434.2019), 19.25 min
3730	042913-SludgeD1_1-6, Cmpd 15260, +MSn(533.291), 36.16 min
3734	042913-SludgeD1_13-18, Cmpd 12346, +MSn(531.2457), 27.49 min
3768	042913-SludgeD1_13-18, Cmpd 14132, +MSn(482.28), 31.00 min;042913-SludgeD1_19-24, Cmpd 14372, +MSn(482.2878), 31.02 min;042913-SludgeD1_19-24, Cmpd 14478, +MSn(482.2885), 31.20 min;042913-SludgeD1_25-30, Cmpd 14687, +MSn(482.2907), 31.18 min
3802	042913-SludgeD1_19-24, Cmpd 7481, +MSn(434.2051), 18.30 min
3897	042913-SludgeD1_1-6, Cmpd 14005, +MSn(529.94), 33.41 min;042913-SludgeD1_1-6, Cmpd 13892, +MSn(529.9379), 33.18 min
3912	042913-SludgeD1_19-24, Cmpd 5886, +MSn(465.5652), 14.71 min
3928	042913-SludgeD1_19-24, Cmpd 6350, +MSn(420.8873), 15.87 min
3984	042913-SludgeD1_13-18, Cmpd 15124, +MSn(510.2643), 32.86 min
3993	042913-SludgeD1_13-18, Cmpd 13434, +MSn(492.6052), 29.63 min
4004	042913-SludgeD1_13-18, Cmpd 5054, +MSn(649.9711), 12.54 min
4011	042913-SludgeD1_1-6, Cmpd 7827, +MSn(465.243), 20.71 min
4013	042913-SludgeD1_25-30, Cmpd 6549, +MSn(432.8825), 16.28 min
4053	042913-SludgeD1_25-30, Cmpd 5688, +MSn(502.5948), 14.14 min;042913-SludgeD1_25-30, Cmpd 5764, +MSn(502.5957), 14.33 min
4087	042913-SludgeD1_25-30, Cmpd 15872, +MSn(404.216), 33.25 min;042913-SludgeD1_25-30, Cmpd 15766, +MSn(404.2154), 33.07 min
4124	042913-SludgeD1_13-18, Cmpd 11536, +MSn(548.9446), 25.97 min
4128	042913-SludgeD1_25-30, Cmpd 6568, +MSn(461.2224), 16.31 min
4157	042913-SludgeD1_19-24, Cmpd 14575, +MSn(424.897), 31.37 min
4161	042913-SludgeD1_19-24, Cmpd 19201, +MSn(509.3088), 40.61 min
4162	042913-SludgeD1_1-6, Cmpd 26544, +MSn(654.6798), 63.93 min;042913-SludgeD1_13-18, Cmpd 27915, +MSn(654.6826), 63.76 min
4176	042913-SludgeD1_13-18, Cmpd 9629, +MSn(524.9343), 22.36 min
4231	042913-SludgeD1_25-30, Cmpd 6263, +MSn(425.5764), 15.60 min
4237	042913-SludgeD1_25-30, Cmpd 16251, +MSn(572.3108), 33.91 min
4258	042913-SludgeD1_13-18, Cmpd 8874, +MSn(491.2487), 20.96 min
4292	042913-SludgeD1_19-24, Cmpd 17572, +MSn(411.8773), 36.87 min
4319	042913-SludgeD1_25-30, Cmpd 5889, +MSn(532.2636), 14.65 min
4346	042913-SludgeD1_19-24, Cmpd 12081, +MSn(408.5483), 26.69 min
4352	042913-SludgeD1_13-18, Cmpd 26931, +MSn(483.6466), 61.23 min
4364	042913-SludgeD1_19-24, Cmpd 17527, +MSn(508.6182), 36.77 min
4373	042913-SludgeD1_13-18, Cmpd 21486, +MSn(529.2643), 47.54 min
4384	042913-SludgeD1_13-18, Cmpd 18691, +MSn(501.6173), 40.55 min
4397	042913-SludgeD1_25-30, Cmpd 17013, +MSn(495.2749), 35.31 min
4401	042913-SludgeD1_13-18, Cmpd 15364, +MSn(460.5818), 33.34 min
4407	042913-SludgeD1_19-24, Cmpd 9514, +MSn(420.546), 22.09 min
4424	042913-SludgeD1_13-18, Cmpd 14779, +MSn(457.2359), 32.19 min
4447	042913-SludgeD1_1-6, Cmpd 21137, +MSn(604.0286), 50.60 min
4476	042913-SludgeD1_13-18, Cmpd 21638, +MSn(495.9597), 47.93 min
4500	042913-SludgeD1_19-24, Cmpd 14692, +MSn(610.2907), 31.57 min
4544	042913-SludgeD1_25-30, Cmpd 19027, +MSn(606.9962), 39.55 min
4555	042913-SludgeD1_19-24, Cmpd 14629, +MSn(482.287), 31.46 min
4582	042913-SludgeD1_25-30, Cmpd 6208, +MSn(421.1898), 15.47 min
4609	042913-SludgeD1_25-30, Cmpd 10265, +MSn(502.2746), 23.06 min
4683	042913-SludgeD1_13-18, Cmpd 10167, +MSn(453.1917), 23.39 min
4742	042913-SludgeD1_13-18, Cmpd 9371, +MSn(437.5335), 21.89 min
4808	042913-SludgeD1_13-18, Cmpd 7266, +MSn(446.8833), 17.83 min
4810	042913-SludgeD1_1-6, Cmpd 13196, +MSn(630.6541), 31.74 min
4934	042913-SludgeD1_25-30, Cmpd 5841, +MSn(502.5952), 14.53 min
4952	042913-SludgeD1_13-18, Cmpd 7991, +MSn(427.2283), 19.30 min
4954	042913-SludgeD1_1-6, Cmpd 8246, +MSn(446.5335), 21.45 min
5085	042913-SludgeD1_1-6, Cmpd 7469, +MSn(416.5672), 19.93 min
5100	042913-SludgeD1_19-24, Cmpd 22784, +MSn(483.6472), 49.81 min
5138	042913-SludgeD1_25-30, Cmpd 5710, +MSn(449.8809), 14.19 min
5155	042913-SludgeD1_25-30, Cmpd 11769, +MSn(428.9145), 25.72 min
5160	042913-SludgeD1_25-30, Cmpd 11950, +MSn(456.2354), 26.05 min
5166	042913-SludgeD1_13-18, Cmpd 11205, +MSn(1096.2252), 25.32 min;042913-SludgeD1_13-18, Cmpd 11111, +MSn(1096.2235), 25.13 min
5178	042913-SludgeD1_25-30, Cmpd 10849, +MSn(435.5838), 24.13 min
5182	042913-SludgeD1_25-30, Cmpd 7303, +MSn(498.9033), 17.82 min
5237	042913-SludgeD1_19-24, Cmpd 5411, +MSn(422.2304), 13.48 min
5265	042913-SludgeD1_19-24, Cmpd 8440, +MSn(436.8898), 20.12 min
5268	042913-SludgeD1_25-30, Cmpd 11664, +MSn(428.9134), 25.54 min
5283	042913-SludgeD1_25-30, Cmpd 5601, +MSn(414.8832), 13.91 min
5293	042913-SludgeD1_25-30, Cmpd 14193, +MSn(584.9975), 30.26 min;042913-SludgeD1_25-30, Cmpd 14109, +MSn(584.9979), 30.09 min;042913-SludgeD1_25-30, Cmpd 14278, +MSn(584.9979), 30.43 min
5302	042913-SludgeD1_19-24, Cmpd 12202, +MSn(463.8989), 26.91 min
5327	042913-SludgeD1_19-24, Cmpd 22247, +MSn(495.959), 48.43 min;042913-SludgeD1_19-24, Cmpd 22173, +MSn(495.96), 48.24 min
5343	042913-SludgeD1_13-18, Cmpd 16213, +MSn(702.6801), 35.01 min
5361	042913-SludgeD1_19-24, Cmpd 15939, +MSn(540.287), 33.76 min
5414	042913-SludgeD1_19-24, Cmpd 8860, +MSn(1072.4872), 20.91 min
5450	042913-SludgeD1_13-18, Cmpd 15698, +MSn(605.2922), 33.99 min
5463	042913-SludgeD1_19-24, Cmpd 6175, +MSn(558.926), 15.45 min
5477	042913-SludgeD1_13-18, Cmpd 11743, +MSn(453.5723), 26.37 min
5485	042913-SludgeD1_19-24, Cmpd 17775, +MSn(589.9493), 37.28 min
5544	042913-SludgeD1_25-30, Cmpd 7302, +MSn(492.5824), 17.82 min
5545	042913-SludgeD1_19-24, Cmpd 7214, +MSn(495.2338), 17.77 min
5582	042913-SludgeD1_13-18, Cmpd 15728, +MSn(484.5181), 34.05 min
5584	042913-SludgeD1_19-24, Cmpd 12832, +MSn(548.931), 28.01 min
5603	042913-SludgeD1_19-24, Cmpd 5644, +MSn(501.2401), 14.08 min
5610	042913-SludgeD1_13-18, Cmpd 5332, +MSn(416.2258), 13.26 min
5619	042913-SludgeD1_19-24, Cmpd 20145, +MSn(462.5697), 43.01 min
5634	042913-SludgeD1_19-24, Cmpd 5796, +MSn(501.2402), 14.47 min
5645	042913-SludgeD1_19-24, Cmpd 23196, +MSn(620.0102), 50.89 min
5660	042913-SludgeD1_1-6, Cmpd 6377, +MSn(425.1783), 17.28 min
5667	042913-SludgeD1_1-6, Cmpd 15642, +MSn(537.6292), 37.03 min
5703	042913-SludgeD1_25-30, Cmpd 22321, +MSn(772.0649), 47.93 min
5705	042913-SludgeD1_25-30, Cmpd 7168, +MSn(463.5716), 17.56 min
5716	042913-SludgeD1_13-18, Cmpd 14066, +MSn(564.2874), 30.89 min
5731	042913-SludgeD1_19-24, Cmpd 14458, +MSn(424.8953), 31.16 min
5805	042913-SludgeD1_13-18, Cmpd 25485, +MSn(476.6242), 57.67 min;042913-SludgeD1_13-18, Cmpd 25414, +MSn(476.6245), 57.50 min;042913-SludgeD1_19-24, Cmpd 25943, +MSn(476.63), 57.84 min;042913-SludgeD1_25-30, Cmpd 26230, +MSn(476.63), 57.83 min
5890	042913-SludgeD1_19-24, Cmpd 12096, +MSn(413.5438), 26.72 min;042913-SludgeD1_19-24, Cmpd 11993, +MSn(413.5441), 26.55 min
5909	042913-SludgeD1_13-18, Cmpd 13270, +MSn(561.6228), 29.32 min;042913-SludgeD1_13-18, Cmpd 13165, +MSn(561.6223), 29.12 min;042913-SludgeD1_13-18, Cmpd 13061, +MSn(561.6217), 28.93 min;042913-SludgeD1_19-24, Cmpd 13625, +MSn(561.6207), 29.58 min
5915	042913-SludgeD1_25-30, Cmpd 14978, +MSn(495.2565), 31.68 min
5966	042913-SludgeD1_1-6, Cmpd 5119, +MSn(425.8858), 14.16 min
5978	042913-SludgeD1_25-30, Cmpd 22295, +MSn(749.4071), 47.86 min;042913-SludgeD1_19-24, Cmpd 21935, +MSn(749.41), 47.62 min;042913-SludgeD1_13-18, Cmpd 21411, +MSn(749.41), 47.35 min;042913-SludgeD1_25-30, Cmpd 22141, +MSn(749.4068), 47.46 min;042913-SludgeD1_1-6, Cmpd 20000, +MSn(749.408), 47.94 min;042913-SludgeD1_25-30, Cmpd 22211, +MSn(749.4074), 47.64 min;042913-SludgeD1_1-6, Cmpd 20079, +MSn(749.4073), 48.13 min;042913-SludgeD1_13-18, Cmpd 21484, +MSn(749.407), 47.54 min;042913-SludgeD1_13-18, Cmpd 21568, +MSn(749.407), 47.75 min
6017	042913-SludgeD1_25-30, Cmpd 25680, +MSn(452.9492), 56.42 min
6023	042913-SludgeD1_25-30, Cmpd 5807, +MSn(400.1884), 14.45 min
6029	042913-SludgeD1_13-18, Cmpd 5618, +MSn(499.2502), 13.98 min
6044	042913-SludgeD1_19-24, Cmpd 8975, +MSn(574.2644), 21.12 min;042913-SludgeD1_19-24, Cmpd 8880, +MSn(574.26), 20.94 min
6081	042913-SludgeD1_13-18, Cmpd 21399, +MSn(647), 47.32 min;042913-SludgeD1_13-18, Cmpd 21320, +MSn(647), 47.14 min;042913-SludgeD1_13-18, Cmpd 21483, +MSn(647.0051), 47.53 min
6149	042913-SludgeD1_1-6, Cmpd 6295, +MSn(401.2345), 17.08 min
6172	042913-SludgeD1_25-30, Cmpd 5464, +MSn(433.5349), 13.57 min;042913-SludgeD1_25-30, Cmpd 5540, +MSn(433.5345), 13.76 min
6176	042913-SludgeD1_25-30, Cmpd 15192, +MSn(957.14), 32.05 min;042913-SludgeD1_25-30, Cmpd 14815, +MSn(957.1419), 31.40 min;042913-SludgeD1_25-30, Cmpd 14578, +MSn(957.1429), 30.99 min;042913-SludgeD1_25-30, Cmpd 14473, +MSn(957.143), 30.81 min;042913-SludgeD1_25-30, Cmpd 14363, +MSn(957.14), 30.61 min
6234	042913-SludgeD1_1-6, Cmpd 16781, +MSn(542.3036), 39.78 min
6235	042913-SludgeD1_19-24, Cmpd 9272, +MSn(527.9188), 21.65 min
6249	042913-SludgeD1_13-18, Cmpd 14190, +MSn(492.601), 31.11 min
6251	042913-SludgeD1_13-18, Cmpd 21681, +MSn(642.34), 48.04 min;042913-SludgeD1_25-30, Cmpd 22094, +MSn(642.33), 47.35 min;042913-SludgeD1_25-30, Cmpd 22022, +MSn(642.331), 47.18 min;042913-SludgeD1_13-18, Cmpd 21171, +MSn(642.3357), 46.77 min
6300	042913-SludgeD1_13-18, Cmpd 5432, +MSn(481.5769), 13.51 min
6349	042913-SludgeD1_19-24, Cmpd 14253, +MSn(415.5705), 30.81 min
6359	042913-SludgeD1_13-18, Cmpd 16819, +MSn(410.9203), 36.28 min
6360	042913-SludgeD1_25-30, Cmpd 12441, +MSn(533.9249), 26.94 min
6362	042913-SludgeD1_19-24, Cmpd 5874, +MSn(501.239), 14.67 min
6398	042913-SludgeD1_25-30, Cmpd 9489, +MSn(413.5635), 21.75 min
6402	042913-SludgeD1_25-30, Cmpd 8905, +MSn(498.58), 20.72 min
6421	042913-SludgeD1_13-18, Cmpd 9744, +MSn(421.5449), 22.57 min
