ID	Titles
11667	042913-SludgeD1_25-30, Cmpd 5506, +MSn(509.5746), 13.67 min
11671	042913-SludgeD1_25-30, Cmpd 12350, +MSn(652.9735), 26.78 min
11678	042913-SludgeD1_25-30, Cmpd 16571, +MSn(984.1628), 34.49 min
11734	042913-SludgeD1_25-30, Cmpd 6940, +MSn(552.6043), 17.11 min;042913-SludgeD1_25-30, Cmpd 6845, +MSn(552.605), 16.91 min
11750	042913-SludgeD1_19-24, Cmpd 18188, +MSn(501.2468), 38.16 min
11770	042913-SludgeD1_1-6, Cmpd 5897, +MSn(455.56), 16.08 min
11771	042913-SludgeD1_19-24, Cmpd 18197, +MSn(689.6548), 38.18 min
11777	042913-SludgeD1_19-24, Cmpd 22692, +MSn(431.9278), 49.57 min;042913-SludgeD1_19-24, Cmpd 22858, +MSn(431.9281), 50.00 min;042913-SludgeD1_19-24, Cmpd 22774, +MSn(431.9278), 49.78 min
11781	042913-SludgeD1_19-24, Cmpd 5817, +MSn(425.1911), 14.53 min
11798	042913-SludgeD1_19-24, Cmpd 6350, +MSn(420.8873), 15.87 min
11824	042913-SludgeD1_13-18, Cmpd 10864, +MSn(421.8959), 24.66 min
11830	042913-SludgeD1_19-24, Cmpd 5852, +MSn(526.234), 14.62 min
11831	042913-SludgeD1_19-24, Cmpd 5491, +MSn(509.5746), 13.69 min
11854	042913-SludgeD1_25-30, Cmpd 9561, +MSn(448.2351), 21.88 min
11869	042913-SludgeD1_13-18, Cmpd 8026, +MSn(464.565), 19.36 min
11901	042913-SludgeD1_13-18, Cmpd 18205, +MSn(621.9576), 39.45 min
11921	042913-SludgeD1_1-6, Cmpd 12916, +MSn(473.2361), 31.17 min
11939	042913-SludgeD1_25-30, Cmpd 13802, +MSn(625.9808), 29.48 min
11971	042913-SludgeD1_25-30, Cmpd 10849, +MSn(435.5838), 24.13 min
11980	042913-SludgeD1_13-18, Cmpd 14002, +MSn(604.9711), 30.77 min
11990	042913-SludgeD1_13-18, Cmpd 5300, +MSn(483.8805), 13.18 min
12062	042913-SludgeD1_13-18, Cmpd 5835, +MSn(454.8924), 14.54 min
12077	042913-SludgeD1_13-18, Cmpd 13434, +MSn(492.6052), 29.63 min
12106	042913-SludgeD1_25-30, Cmpd 15106, +MSn(490.9573), 31.89 min
12128	042913-SludgeD1_25-30, Cmpd 5397, +MSn(424.5591), 13.41 min
12137	042913-SludgeD1_25-30, Cmpd 17583, +MSn(562.9602), 36.42 min
12144	042913-SludgeD1_1-6, Cmpd 12920, +MSn(602.971), 31.18 min
12151	042913-SludgeD1_13-18, Cmpd 8081, +MSn(488.5922), 19.47 min
12155	042913-SludgeD1_25-30, Cmpd 8964, +MSn(627.988), 20.84 min;042913-SludgeD1_25-30, Cmpd 8865, +MSn(627.9884), 20.66 min;042913-SludgeD1_25-30, Cmpd 8761, +MSn(627.9875), 20.47 min
12283	042913-SludgeD1_13-18, Cmpd 18283, +MSn(621.9574), 39.62 min
12336	042913-SludgeD1_19-24, Cmpd 6001, +MSn(425.8836), 15.00 min
12342	042913-SludgeD1_1-6, Cmpd 21137, +MSn(604.0286), 50.60 min
12375	042913-SludgeD1_13-18, Cmpd 8874, +MSn(491.2487), 20.96 min
12384	042913-SludgeD1_25-30, Cmpd 6064, +MSn(405.5597), 15.10 min
12438	042913-SludgeD1_19-24, Cmpd 11813, +MSn(496.5988), 26.24 min
12441	042913-SludgeD1_1-6, Cmpd 15572, +MSn(487.5913), 36.87 min
12449	042913-SludgeD1_19-24, Cmpd 18208, +MSn(555.9424), 38.20 min
12457	042913-SludgeD1_13-18, Cmpd 15767, +MSn(419.2284), 34.13 min
12489	042913-SludgeD1_13-18, Cmpd 10649, +MSn(525.5931), 24.28 min
12490	042913-SludgeD1_19-24, Cmpd 13726, +MSn(566.2925), 29.76 min;042913-SludgeD1_19-24, Cmpd 13624, +MSn(566.291), 29.58 min
12527	042913-SludgeD1_13-18, Cmpd 7531, +MSn(452.2314), 18.37 min
12597	042913-SludgeD1_19-24, Cmpd 21227, +MSn(523.6036), 45.81 min
12640	042913-SludgeD1_25-30, Cmpd 6814, +MSn(513.9263), 16.85 min
12647	042913-SludgeD1_13-18, Cmpd 7255, +MSn(437.8905), 17.81 min
12667	042913-SludgeD1_25-30, Cmpd 11769, +MSn(428.9145), 25.72 min;042913-SludgeD1_25-30, Cmpd 11664, +MSn(428.9134), 25.54 min
12713	042913-SludgeD1_1-6, Cmpd 15524, +MSn(669.6762), 36.76 min
12715	042913-SludgeD1_19-24, Cmpd 25502, +MSn(516.9898), 56.73 min
12772	042913-SludgeD1_25-30, Cmpd 28804, +MSn(427.2656), 64.58 min
12790	042913-SludgeD1_13-18, Cmpd 6613, +MSn(415.5272), 16.45 min
12825	042913-SludgeD1_13-18, Cmpd 8155, +MSn(464.5647), 19.60 min
12847	042913-SludgeD1_13-18, Cmpd 7867, +MSn(492.5915), 19.05 min
12962	042913-SludgeD1_25-30, Cmpd 6515, +MSn(424.8757), 16.20 min
12965	042913-SludgeD1_13-18, Cmpd 16322, +MSn(577.9695), 35.23 min
12995	042913-SludgeD1_13-18, Cmpd 22414, +MSn(539.273), 49.92 min
13009	042913-SludgeD1_19-24, Cmpd 12307, +MSn(500.9483), 27.09 min
13017	042913-SludgeD1_19-24, Cmpd 19637, +MSn(557.2587), 41.71 min;042913-SludgeD1_19-24, Cmpd 19555, +MSn(557.26), 41.50 min
13026	042913-SludgeD1_1-6, Cmpd 18464, +MSn(476.6004), 44.06 min
13029	042913-SludgeD1_1-6, Cmpd 13121, +MSn(576.6324), 31.59 min;042913-SludgeD1_1-6, Cmpd 13013, +MSn(576.6332), 31.37 min
13032	042913-SludgeD1_25-30, Cmpd 30052, +MSn(521.6586), 67.92 min;042913-SludgeD1_19-24, Cmpd 29778, +MSn(521.6566), 67.84 min;042913-SludgeD1_19-24, Cmpd 29134, +MSn(521.6576), 66.15 min;042913-SludgeD1_13-18, Cmpd 28874, +MSn(521.6577), 66.21 min
13069	042913-SludgeD1_1-6, Cmpd 21991, +MSn(507.6104), 52.61 min
13167	042913-SludgeD1_13-18, Cmpd 13674, +MSn(416.8573), 30.13 min
13206	042913-SludgeD1_1-6, Cmpd 18739, +MSn(747.0496), 44.77 min
13229	042913-SludgeD1_13-18, Cmpd 26765, +MSn(581.7032), 60.83 min
13265	042913-SludgeD1_13-18, Cmpd 21486, +MSn(529.2643), 47.54 min
13302	042913-SludgeD1_13-18, Cmpd 15995, +MSn(647.6661), 34.58 min;042913-SludgeD1_13-18, Cmpd 15901, +MSn(647.6674), 34.39 min
13312	042913-SludgeD1_25-30, Cmpd 21574, +MSn(483.6466), 46.03 min
13385	042913-SludgeD1_13-18, Cmpd 14132, +MSn(482.28), 31.00 min;042913-SludgeD1_19-24, Cmpd 14372, +MSn(482.2878), 31.02 min;042913-SludgeD1_19-24, Cmpd 14478, +MSn(482.2885), 31.20 min;042913-SludgeD1_25-30, Cmpd 14687, +MSn(482.2907), 31.18 min
13405	042913-SludgeD1_25-30, Cmpd 7061, +MSn(607.947), 17.35 min
13407	042913-SludgeD1_25-30, Cmpd 24525, +MSn(603.3323), 53.44 min
13427	042913-SludgeD1_25-30, Cmpd 6610, +MSn(442.8648), 16.41 min
13474	042913-SludgeD1_1-6, Cmpd 6602, +MSn(401.2339), 17.84 min;042913-SludgeD1_1-6, Cmpd 6525, +MSn(401.2354), 17.65 min
13483	042913-SludgeD1_19-24, Cmpd 16811, +MSn(460.8806), 35.36 min
13499	042913-SludgeD1_19-24, Cmpd 12496, +MSn(511.9147), 27.41 min
13574	042913-SludgeD1_19-24, Cmpd 18604, +MSn(423.5715), 39.15 min
13649	042913-SludgeD1_13-18, Cmpd 26604, +MSn(567.0291), 60.43 min
13666	042913-SludgeD1_13-18, Cmpd 14675, +MSn(470.2586), 32.00 min
13670	042913-SludgeD1_25-30, Cmpd 15830, +MSn(611.9764), 33.18 min
13700	042913-SludgeD1_13-18, Cmpd 7991, +MSn(427.2283), 19.30 min
13701	042913-SludgeD1_19-24, Cmpd 12997, +MSn(566.9364), 28.33 min
13734	042913-SludgeD1_13-18, Cmpd 5129, +MSn(525.921), 12.73 min
13740	042913-SludgeD1_1-6, Cmpd 24887, +MSn(552.3522), 59.77 min
13769	042913-SludgeD1_25-30, Cmpd 12129, +MSn(453.5726), 26.38 min
13838	042913-SludgeD1_13-18, Cmpd 17389, +MSn(449.5741), 37.52 min
13840	042913-SludgeD1_25-30, Cmpd 8967, +MSn(778.3658), 20.84 min;042913-SludgeD1_25-30, Cmpd 9087, +MSn(778.36), 21.06 min
13843	042913-SludgeD1_19-24, Cmpd 5748, +MSn(568.923), 14.35 min
13959	042913-SludgeD1_19-24, Cmpd 14688, +MSn(553.6031), 31.56 min
13971	042913-SludgeD1_13-18, Cmpd 15248, +MSn(850.3649), 33.11 min
13975	042913-SludgeD1_25-30, Cmpd 16780, +MSn(419.2503), 34.88 min
13977	042913-SludgeD1_19-24, Cmpd 29742, +MSn(427.265), 67.75 min
13992	042913-SludgeD1_25-30, Cmpd 24406, +MSn(600.661), 53.15 min
14025	042913-SludgeD1_1-6, Cmpd 11461, +MSn(412.233), 28.03 min
14044	042913-SludgeD1_1-6, Cmpd 5856, +MSn(547.9201), 15.98 min
14101	042913-SludgeD1_25-30, Cmpd 15452, +MSn(424.2293), 32.51 min
14126	042913-SludgeD1_19-24, Cmpd 8591, +MSn(560.5868), 20.40 min
14154	042913-SludgeD1_19-24, Cmpd 5877, +MSn(568.9205), 14.68 min
14164	042913-SludgeD1_25-30, Cmpd 11550, +MSn(548.9466), 25.34 min
14173	042913-SludgeD1_13-18, Cmpd 24520, +MSn(423.5984), 55.32 min
14184	042913-SludgeD1_19-24, Cmpd 18814, +MSn(618.9573), 39.66 min
14205	042913-SludgeD1_13-18, Cmpd 26923, +MSn(585.0279), 61.21 min
14219	042913-SludgeD1_13-18, Cmpd 25748, +MSn(496.9749), 58.32 min
14291	042913-SludgeD1_1-6, Cmpd 6600, +MSn(448.5529), 17.83 min;042913-SludgeD1_1-6, Cmpd 6527, +MSn(448.5529), 17.65 min
14324	042913-SludgeD1_19-24, Cmpd 6320, +MSn(460.2329), 15.80 min
14341	042913-SludgeD1_13-18, Cmpd 11638, +MSn(453.5725), 26.17 min
14359	042913-SludgeD1_25-30, Cmpd 5779, +MSn(449.8813), 14.37 min
14374	042913-SludgeD1_1-6, Cmpd 15260, +MSn(533.291), 36.16 min
14430	042913-SludgeD1_13-18, Cmpd 10637, +MSn(481.593), 24.26 min
14468	042913-SludgeD1_19-24, Cmpd 11543, +MSn(545.9527), 25.74 min;042913-SludgeD1_19-24, Cmpd 11439, +MSn(545.9518), 25.56 min
14481	042913-SludgeD1_19-24, Cmpd 12599, +MSn(511.9151), 27.59 min
14509	042913-SludgeD1_1-6, Cmpd 26439, +MSn(551.064), 63.65 min;042913-SludgeD1_1-6, Cmpd 26657, +MSn(551.064), 64.23 min
14558	042913-SludgeD1_13-18, Cmpd 25987, +MSn(511.6509), 58.90 min
14564	042913-SludgeD1_25-30, Cmpd 36569, +MSn(483.6487), 84.65 min;042913-SludgeD1_25-30, Cmpd 36634, +MSn(483.6475), 84.82 min
14574	042913-SludgeD1_1-6, Cmpd 16140, +MSn(599.5997), 38.20 min
14603	042913-SludgeD1_1-6, Cmpd 13194, +MSn(513.238), 31.74 min
14608	042913-SludgeD1_25-30, Cmpd 4962, +MSn(553.5838), 12.30 min
14626	042913-SludgeD1_1-6, Cmpd 13591, +MSn(500.9159), 32.54 min
14629	042913-SludgeD1_1-6, Cmpd 25050, +MSn(567.028), 60.18 min
14634	042913-SludgeD1_19-24, Cmpd 18345, +MSn(430.57), 38.52 min;042913-SludgeD1_19-24, Cmpd 18249, +MSn(430.5742), 38.30 min
14642	042913-SludgeD1_19-24, Cmpd 19707, +MSn(554.6172), 41.89 min
14665	042913-SludgeD1_19-24, Cmpd 5527, +MSn(442.5617), 13.78 min;042913-SludgeD1_13-18, Cmpd 5513, +MSn(442.5616), 13.72 min
14675	042913-SludgeD1_19-24, Cmpd 14377, +MSn(513.2236), 31.03 min
14697	042913-SludgeD1_25-30, Cmpd 6009, +MSn(407.517), 14.96 min
14725	042913-SludgeD1_13-18, Cmpd 10625, +MSn(440.8665), 24.24 min
14754	042913-SludgeD1_13-18, Cmpd 26992, +MSn(585.0274), 61.39 min
14777	042913-SludgeD1_25-30, Cmpd 10085, +MSn(438.234), 22.74 min
14781	042913-SludgeD1_13-18, Cmpd 16524, +MSn(670.3014), 35.64 min
14811	042913-SludgeD1_13-18, Cmpd 11301, +MSn(548.6171), 25.51 min;042913-SludgeD1_19-24, Cmpd 11315, +MSn(548.6168), 25.35 min;042913-SludgeD1_19-24, Cmpd 11418, +MSn(548.6167), 25.53 min;042913-SludgeD1_25-30, Cmpd 11659, +MSn(548.617), 25.53 min;042913-SludgeD1_13-18, Cmpd 11204, +MSn(548.6166), 25.32 min
14860	042913-SludgeD1_13-18, Cmpd 25465, +MSn(493.651), 57.63 min
14869	042913-SludgeD1_13-18, Cmpd 5088, +MSn(422.2054), 12.63 min
14878	042913-SludgeD1_13-18, Cmpd 24979, +MSn(464.2998), 56.44 min
14883	042913-SludgeD1_13-18, Cmpd 11111, +MSn(1096.2235), 25.13 min;042913-SludgeD1_13-18, Cmpd 11205, +MSn(1096.2252), 25.32 min
14889	042913-SludgeD1_25-30, Cmpd 17325, +MSn(596.0023), 35.90 min
14890	042913-SludgeD1_13-18, Cmpd 5159, +MSn(422.2065), 12.81 min
14917	042913-SludgeD1_13-18, Cmpd 24382, +MSn(417.9232), 54.97 min
14926	042913-SludgeD1_13-18, Cmpd 24449, +MSn(417.9233), 55.14 min
14971	042913-SludgeD1_25-30, Cmpd 15766, +MSn(404.2154), 33.07 min;042913-SludgeD1_25-30, Cmpd 15872, +MSn(404.216), 33.25 min
15005	042913-SludgeD1_13-18, Cmpd 24448, +MSn(423.5987), 55.14 min
15012	042913-SludgeD1_19-24, Cmpd 15272, +MSn(422.8993), 32.58 min
15031	042913-SludgeD1_13-18, Cmpd 23528, +MSn(664.0082), 52.80 min
15042	042913-SludgeD1_13-18, Cmpd 19456, +MSn(558.9618), 42.43 min
15046	042913-SludgeD1_25-30, Cmpd 5570, +MSn(442.5616), 13.83 min
15051	042913-SludgeD1_1-6, Cmpd 10205, +MSn(442.5575), 25.45 min
15093	042913-SludgeD1_13-18, Cmpd 11407, +MSn(506.5678), 25.72 min;042913-SludgeD1_19-24, Cmpd 11654, +MSn(506.5675), 25.94 min;042913-SludgeD1_13-18, Cmpd 11512, +MSn(506.5676), 25.92 min
15113	042913-SludgeD1_13-18, Cmpd 17379, +MSn(512.281), 37.50 min
15148	042913-SludgeD1_19-24, Cmpd 10720, +MSn(418.5706), 24.30 min
15154	042913-SludgeD1_13-18, Cmpd 26535, +MSn(567.0273), 60.26 min
15159	042913-SludgeD1_25-30, Cmpd 5512, +MSn(495.2049), 13.69 min
15162	042913-SludgeD1_25-30, Cmpd 8905, +MSn(498.58), 20.72 min
15184	042913-SludgeD1_13-18, Cmpd 11844, +MSn(548.9455), 26.56 min;042913-SludgeD1_13-18, Cmpd 11003, +MSn(548.9439), 24.92 min;042913-SludgeD1_13-18, Cmpd 11740, +MSn(548.9455), 26.36 min;042913-SludgeD1_25-30, Cmpd 11447, +MSn(548.9445), 25.16 min;042913-SludgeD1_13-18, Cmpd 10900, +MSn(548.9452), 24.72 min;042913-SludgeD1_19-24, Cmpd 11112, +MSn(548.9449), 25.00 min;042913-SludgeD1_19-24, Cmpd 11953, +MSn(548.9448), 26.48 min
15239	042913-SludgeD1_1-6, Cmpd 12429, +MSn(486.59), 30.12 min;042913-SludgeD1_1-6, Cmpd 12344, +MSn(486.5908), 29.95 min
15278	042913-SludgeD1_19-24, Cmpd 22247, +MSn(495.959), 48.43 min;042913-SludgeD1_19-24, Cmpd 22173, +MSn(495.96), 48.24 min
15284	042913-SludgeD1_13-18, Cmpd 16353, +MSn(596.9704), 35.29 min
15298	042913-SludgeD1_25-30, Cmpd 14709, +MSn(522.9356), 31.22 min
15300	042913-SludgeD1_25-30, Cmpd 6376, +MSn(425.5759), 15.88 min
15309	042913-SludgeD1_13-18, Cmpd 26699, +MSn(576.0277), 60.67 min
15326	042913-SludgeD1_25-30, Cmpd 5693, +MSn(409.2127), 14.15 min
15344	042913-SludgeD1_19-24, Cmpd 26319, +MSn(511.6511), 58.78 min;042913-SludgeD1_25-30, Cmpd 26616, +MSn(511.6514), 58.82 min
15346	042913-SludgeD1_1-6, Cmpd 9868, +MSn(621.6138), 24.77 min
15348	042913-SludgeD1_25-30, Cmpd 15373, +MSn(470.2569), 32.37 min
15357	042913-SludgeD1_25-30, Cmpd 12232, +MSn(548.9461), 26.57 min;042913-SludgeD1_13-18, Cmpd 11428, +MSn(548.95), 25.75 min
15359	042913-SludgeD1_25-30, Cmpd 13110, +MSn(416.5479), 28.11 min
15395	042913-SludgeD1_1-6, Cmpd 18640, +MSn(552.97), 44.51 min;042913-SludgeD1_1-6, Cmpd 18718, +MSn(552.9694), 44.71 min
15422	042913-SludgeD1_1-6, Cmpd 5691, +MSn(424.8497), 15.58 min
15435	042913-SludgeD1_13-18, Cmpd 25913, +MSn(511.651), 58.72 min
15458	042913-SludgeD1_13-18, Cmpd 15364, +MSn(460.5818), 33.34 min
15490	042913-SludgeD1_25-30, Cmpd 27009, +MSn(552.3534), 59.84 min
15511	042913-SludgeD1_25-30, Cmpd 6808, +MSn(449.2213), 16.84 min
15516	042913-SludgeD1_13-18, Cmpd 10945, +MSn(566.5829), 24.81 min
15573	042913-SludgeD1_13-18, Cmpd 5591, +MSn(442.5612), 13.92 min
15612	042913-SludgeD1_13-18, Cmpd 19503, +MSn(654.3051), 42.55 min
15627	042913-SludgeD1_13-18, Cmpd 10374, +MSn(607.6247), 23.78 min;042913-SludgeD1_19-24, Cmpd 10466, +MSn(607.626), 23.85 min
15652	042913-SludgeD1_25-30, Cmpd 7575, +MSn(481.2741), 18.34 min
15654	042913-SludgeD1_13-18, Cmpd 20097, +MSn(450.5749), 44.04 min
15676	042913-SludgeD1_25-30, Cmpd 26407, +MSn(496.9743), 58.28 min
15707	042913-SludgeD1_1-6, Cmpd 6377, +MSn(425.1783), 17.28 min
15727	042913-SludgeD1_25-30, Cmpd 11759, +MSn(548.6172), 25.70 min
15734	042913-SludgeD1_13-18, Cmpd 26771, +MSn(576.0277), 60.84 min
15778	042913-SludgeD1_19-24, Cmpd 5308, +MSn(451.2144), 13.24 min
15787	042913-SludgeD1_13-18, Cmpd 19551, +MSn(670.0353), 42.67 min
15806	042913-SludgeD1_13-18, Cmpd 19102, +MSn(615.9704), 41.55 min
15817	042913-SludgeD1_25-30, Cmpd 16523, +MSn(702.6662), 34.41 min;042913-SludgeD1_25-30, Cmpd 16418, +MSn(702.6659), 34.21 min;042913-SludgeD1_25-30, Cmpd 16313, +MSn(702.6661), 34.02 min
15825	042913-SludgeD1_19-24, Cmpd 16516, +MSn(407.5719), 34.81 min;042913-SludgeD1_19-24, Cmpd 16619, +MSn(407.572), 34.99 min
15850	042913-SludgeD1_13-18, Cmpd 25912, +MSn(523.0017), 58.72 min
15885	042913-SludgeD1_25-30, Cmpd 18996, +MSn(422.2599), 39.48 min
15886	042913-SludgeD1_13-18, Cmpd 14066, +MSn(564.2874), 30.89 min
15908	042913-SludgeD1_25-30, Cmpd 5146, +MSn(641.6282), 12.77 min
15916	042913-SludgeD1_13-18, Cmpd 11869, +MSn(621.3315), 26.61 min
15937	042913-SludgeD1_19-24, Cmpd 6079, +MSn(443.894), 15.20 min
15940	042913-SludgeD1_1-6, Cmpd 5282, +MSn(465.2361), 14.57 min
15944	042913-SludgeD1_25-30, Cmpd 5539, +MSn(586.9158), 13.75 min
15946	042913-SludgeD1_19-24, Cmpd 8440, +MSn(436.8898), 20.12 min
15968	042913-SludgeD1_1-6, Cmpd 10065, +MSn(621.6129), 25.16 min
16004	042913-SludgeD1_25-30, Cmpd 10905, +MSn(464.9256), 24.23 min
16039	042913-SludgeD1_19-24, Cmpd 6794, +MSn(563.5892), 16.91 min
16044	042913-SludgeD1_13-18, Cmpd 34683, +MSn(787.2233), 81.15 min;042913-SludgeD1_1-6, Cmpd 33155, +MSn(787.2211), 80.98 min
16097	042913-SludgeD1_19-24, Cmpd 8324, +MSn(407.8709), 19.91 min
16129	042913-SludgeD1_13-18, Cmpd 20017, +MSn(540.9849), 43.84 min
16149	042913-SludgeD1_19-24, Cmpd 14629, +MSn(482.287), 31.46 min
16150	042913-SludgeD1_19-24, Cmpd 7007, +MSn(410.5509), 17.35 min
16221	042913-SludgeD1_19-24, Cmpd 9939, +MSn(469.9093), 22.85 min
16308	042913-SludgeD1_19-24, Cmpd 7008, +MSn(495.2348), 17.35 min
16323	042913-SludgeD1_19-24, Cmpd 5886, +MSn(465.5652), 14.71 min
16369	042913-SludgeD1_13-18, Cmpd 26855, +MSn(585.0303), 61.05 min
16384	042913-SludgeD1_13-18, Cmpd 17116, +MSn(660.31), 36.92 min;042913-SludgeD1_19-24, Cmpd 17560, +MSn(660.3143), 36.85 min
16397	042913-SludgeD1_25-30, Cmpd 26917, +MSn(540.031), 59.61 min
16403	042913-SludgeD1_13-18, Cmpd 27189, +MSn(483.6472), 61.87 min
16418	042913-SludgeD1_1-6, Cmpd 11623, +MSn(446.24), 28.35 min;042913-SludgeD1_1-6, Cmpd 11618, +MSn(446.241), 28.33 min
16422	042913-SludgeD1_19-24, Cmpd 12334, +MSn(421.8711), 27.14 min
16428	042913-SludgeD1_19-24, Cmpd 7107, +MSn(495.2354), 17.55 min
16429	042913-SludgeD1_13-18, Cmpd 6050, +MSn(486.9115), 15.09 min
16467	042913-SludgeD1_13-18, Cmpd 12432, +MSn(465.2487), 27.67 min
16497	042913-SludgeD1_19-24, Cmpd 8422, +MSn(407.8709), 20.09 min
16502	042913-SludgeD1_1-6, Cmpd 6004, +MSn(584.9425), 16.35 min
16536	042913-SludgeD1_1-6, Cmpd 26502, +MSn(551.0632), 63.82 min;042913-SludgeD1_1-6, Cmpd 26568, +MSn(551.0632), 64.00 min
16545	042913-SludgeD1_13-18, Cmpd 16717, +MSn(468.9137), 36.06 min
16561	042913-SludgeD1_13-18, Cmpd 11303, +MSn(522.9642), 25.51 min
16562	042913-SludgeD1_1-6, Cmpd 18575, +MSn(816.6892), 44.34 min
16592	042913-SludgeD1_13-18, Cmpd 13469, +MSn(556.3094), 29.71 min;042913-SludgeD1_13-18, Cmpd 13377, +MSn(556.3103), 29.53 min
16604	042913-SludgeD1_25-30, Cmpd 4845, +MSn(649.9711), 12.00 min
16608	042913-SludgeD1_13-18, Cmpd 8936, +MSn(410.2069), 21.08 min
16635	042913-SludgeD1_13-18, Cmpd 12985, +MSn(549.967), 28.78 min
16646	042913-SludgeD1_13-18, Cmpd 26222, +MSn(526.3258), 59.49 min;042913-SludgeD1_19-24, Cmpd 26539, +MSn(526.3261), 59.35 min;042913-SludgeD1_13-18, Cmpd 26152, +MSn(526.3266), 59.31 min;042913-SludgeD1_13-18, Cmpd 26081, +MSn(526.33), 59.14 min
16679	042913-SludgeD1_25-30, Cmpd 5841, +MSn(502.5952), 14.53 min
16698	042913-SludgeD1_13-18, Cmpd 18259, +MSn(608.6459), 39.57 min
16705	042913-SludgeD1_13-18, Cmpd 25244, +MSn(467.6246), 57.09 min;042913-SludgeD1_13-18, Cmpd 25170, +MSn(467.6247), 56.91 min
16707	042913-SludgeD1_25-30, Cmpd 5889, +MSn(532.2636), 14.65 min
16712	042913-SludgeD1_1-6, Cmpd 19161, +MSn(767.7215), 45.86 min
16733	042913-SludgeD1_13-18, Cmpd 26328, +MSn(541.0013), 59.75 min
16792	042913-SludgeD1_13-18, Cmpd 26400, +MSn(541.0007), 59.92 min
16804	042913-SludgeD1_13-18, Cmpd 12211, +MSn(416.5501), 27.24 min
16808	042913-SludgeD1_25-30, Cmpd 18015, +MSn(652.6879), 37.32 min
16811	042913-SludgeD1_19-24, Cmpd 25652, +MSn(467.6242), 57.10 min
16827	042913-SludgeD1_25-30, Cmpd 28251, +MSn(540.0299), 63.09 min
16860	042913-SludgeD1_13-18, Cmpd 6900, +MSn(430.8724), 17.08 min
16884	042913-SludgeD1_13-18, Cmpd 27419, +MSn(634.7278), 62.45 min
16931	042913-SludgeD1_1-6, Cmpd 18248, +MSn(590.6513), 43.50 min
16958	042913-SludgeD1_25-30, Cmpd 5482, +MSn(487.2462), 13.62 min
16964	042913-SludgeD1_13-18, Cmpd 9748, +MSn(487.8974), 22.57 min
16986	042913-SludgeD1_19-24, Cmpd 12467, +MSn(514.5909), 27.37 min
17021	042913-SludgeD1_19-24, Cmpd 9918, +MSn(624.6666), 22.81 min
17033	042913-SludgeD1_25-30, Cmpd 6242, +MSn(414.5529), 15.55 min
17045	042913-SludgeD1_13-18, Cmpd 25210, +MSn(473.3003), 57.00 min
17085	042913-SludgeD1_13-18, Cmpd 11417, +MSn(462.5675), 25.73 min
17090	042913-SludgeD1_19-24, Cmpd 17541, +MSn(512.2786), 36.80 min
17104	042913-SludgeD1_19-24, Cmpd 7097, +MSn(405.1916), 17.53 min
17151	042913-SludgeD1_1-6, Cmpd 5422, +MSn(448.1807), 14.91 min
17155	042913-SludgeD1_19-24, Cmpd 9454, +MSn(449.5712), 21.98 min
17215	042913-SludgeD1_1-6, Cmpd 21333, +MSn(686.3684), 51.07 min
17239	042913-SludgeD1_1-6, Cmpd 17988, +MSn(465.235), 42.83 min
17265	042913-SludgeD1_25-30, Cmpd 6208, +MSn(421.1898), 15.47 min
17280	042913-SludgeD1_25-30, Cmpd 7972, +MSn(686.3304), 19.07 min
17309	042913-SludgeD1_1-6, Cmpd 6992, +MSn(435.8873), 18.79 min
17341	042913-SludgeD1_19-24, Cmpd 18560, +MSn(582.9779), 39.04 min
17357	042913-SludgeD1_13-18, Cmpd 25747, +MSn(508.326), 58.32 min
17370	042913-SludgeD1_13-18, Cmpd 6982, +MSn(427.2135), 17.25 min
17387	042913-SludgeD1_19-24, Cmpd 25358, +MSn(464.3003), 56.38 min
17390	042913-SludgeD1_13-18, Cmpd 11534, +MSn(462.5669), 25.96 min
17425	042913-SludgeD1_19-24, Cmpd 6356, +MSn(428.2087), 15.89 min
17448	042913-SludgeD1_1-6, Cmpd 23561, +MSn(445.2883), 56.45 min
17457	042913-SludgeD1_25-30, Cmpd 16800, +MSn(425.9155), 34.92 min
17462	042913-SludgeD1_25-30, Cmpd 11950, +MSn(456.2354), 26.05 min
17520	042913-SludgeD1_19-24, Cmpd 15153, +MSn(574.6578), 32.37 min
17530	042913-SludgeD1_25-30, Cmpd 5658, +MSn(423.2013), 14.06 min
17545	042913-SludgeD1_1-6, Cmpd 6078, +MSn(584.9417), 16.53 min
17548	042913-SludgeD1_19-24, Cmpd 6387, +MSn(406.8719), 15.97 min
17572	042913-SludgeD1_13-18, Cmpd 10605, +MSn(420.5641), 24.21 min
17655	042913-SludgeD1_25-30, Cmpd 11049, +MSn(909.7777), 24.48 min
17665	042913-SludgeD1_19-24, Cmpd 19113, +MSn(427.2652), 40.39 min
17721	042913-SludgeD1_1-6, Cmpd 17944, +MSn(533.9491), 42.72 min
17747	042913-SludgeD1_19-24, Cmpd 7186, +MSn(405.1906), 17.71 min
17765	042913-SludgeD1_19-24, Cmpd 5727, +MSn(501.2408), 14.29 min;042913-SludgeD1_19-24, Cmpd 5796, +MSn(501.2402), 14.47 min
17823	042913-SludgeD1_1-6, Cmpd 8161, +MSn(431.8982), 21.30 min
17868	042913-SludgeD1_25-30, Cmpd 15164, +MSn(424.2347), 31.99 min
