ID	Titles
3275	042913-SludgeD1_1-6, Cmpd 26981, +MSn(555.84), 65.05 min
3276	042913-SludgeD1_1-6, Cmpd 9081, +MSn(597.79), 23.18 min
3277	042913-SludgeD1_13-18, Cmpd 22579, +MSn(575.36), 50.34 min
3278	042913-SludgeD1_19-24, Cmpd 28162, +MSn(804.55), 63.58 min
3279	042913-SludgeD1_13-18, Cmpd 17879, +MSn(599.31), 38.68 min
3280	042913-SludgeD1_13-18, Cmpd 22002, +MSn(663.86), 48.86 min
3281	042913-SludgeD1_25-30, Cmpd 17692, +MSn(596.32), 36.65 min
3282	042913-SludgeD1_13-18, Cmpd 16, +MSn(712.37), 0.05 min
3283	042913-SludgeD1_1-6, Cmpd 15348, +MSn(681.35), 36.36 min
3284	042913-SludgeD1_13-18, Cmpd 22096, +MSn(551.83), 49.10 min
3285	042913-SludgeD1_25-30, Cmpd 14586, +MSn(469.25), 31.00 min
3286	042913-SludgeD1_13-18, Cmpd 10159, +MSn(495.75), 23.37 min
3287	042913-SludgeD1_13-18, Cmpd 8192, +MSn(534.29), 19.67 min
3288	042913-SludgeD1_19-24, Cmpd 9352, +MSn(547.78), 21.80 min
3289	042913-SludgeD1_19-24, Cmpd 21742, +MSn(526.84), 47.14 min
3290	042913-SludgeD1_19-24, Cmpd 22665, +MSn(640.89), 49.50 min
3291	042913-SludgeD1_25-30, Cmpd 22797, +MSn(588.79), 49.15 min
3292	042913-SludgeD1_25-30, Cmpd 29196, +MSn(774.79), 65.62 min
3293	042913-SludgeD1_13-18, Cmpd 15012, +MSn(509.28), 32.62 min
3294	042913-SludgeD1_1-6, Cmpd 17137, +MSn(585.3), 40.66 min
3295	042913-SludgeD1_1-6, Cmpd 24653, +MSn(640.89), 59.18 min|042913-SludgeD1_1-6, Cmpd 24955, +MSn(640.9), 59.94 min|042913-SludgeD1_1-6, Cmpd 22780, +MSn(640.89), 54.49 min|042913-SludgeD1_1-6, Cmpd 24486, +MSn(640.89), 58.77 min|042913-SludgeD1_1-6, Cmpd 26450, +MSn(640.89), 63.68 min
3296	042913-SludgeD1_19-24, Cmpd 18732, +MSn(647.32), 39.46 min
3297	042913-SludgeD1_1-6, Cmpd 10105, +MSn(583.3), 25.24 min
3298	042913-SludgeD1_25-30, Cmpd 24197, +MSn(681.36), 52.63 min
3299	042913-SludgeD1_19-24, Cmpd 35783, +MSn(1291.66), 83.13 min|042913-SludgeD1_19-24, Cmpd 35962, +MSn(1291.64), 83.60 min
3300	042913-SludgeD1_19-24, Cmpd 11611, +MSn(618.3), 25.87 min
3301	042913-SludgeD1_25-30, Cmpd 9120, +MSn(571.27), 21.11 min
3302	042913-SludgeD1_1-6, Cmpd 17751, +MSn(529.33), 42.23 min
3303	042913-SludgeD1_25-30, Cmpd 20270, +MSn(630.85), 42.66 min
3304	042913-SludgeD1_1-6, Cmpd 23800, +MSn(580.32), 57.06 min
3305	042913-SludgeD1_25-30, Cmpd 30778, +MSn(1007.53), 69.87 min
3306	042913-SludgeD1_19-24, Cmpd 3683, +MSn(836.44), 9.04 min
3307	042913-SludgeD1_13-18, Cmpd 16048, +MSn(568.28), 34.68 min
3308	042913-SludgeD1_25-30, Cmpd 14059, +MSn(507.79), 29.99 min
3309	042913-SludgeD1_13-18, Cmpd 21120, +MSn(562.84), 46.65 min
3310	042913-SludgeD1_19-24, Cmpd 10764, +MSn(429.25), 24.38 min
3311	042913-SludgeD1_25-30, Cmpd 21772, +MSn(563.8), 46.53 min
3312	042913-SludgeD1_13-18, Cmpd 6240, +MSn(432.88), 15.58 min
3313	042913-SludgeD1_1-6, Cmpd 21513, +MSn(539.8), 51.48 min
3314	042913-SludgeD1_1-6, Cmpd 28800, +MSn(423.27), 69.62 min
3315	042913-SludgeD1_25-30, Cmpd 26268, +MSn(850.46), 57.92 min
3316	042913-SludgeD1_1-6, Cmpd 9449, +MSn(488.24), 23.92 min
3317	042913-SludgeD1_25-30, Cmpd 24453, +MSn(644.38), 53.27 min
3318	042913-SludgeD1_25-30, Cmpd 21596, +MSn(562.3), 46.09 min
3319	042913-SludgeD1_13-18, Cmpd 35168, +MSn(725.47), 82.44 min|042913-SludgeD1_19-24, Cmpd 22364, +MSn(725.47), 48.73 min|042913-SludgeD1_13-18, Cmpd 25655, +MSn(725.47), 58.08 min|042913-SludgeD1_13-18, Cmpd 26494, +MSn(725.47), 60.16 min|042913-SludgeD1_25-30, Cmpd 23087, +MSn(725.47), 49.89 min|042913-SludgeD1_19-24, Cmpd 22263, +MSn(725.47), 48.47 min|042913-SludgeD1_25-30, Cmpd 21818, +MSn(725.47), 46.65 min|042913-SludgeD1_25-30, Cmpd 23785, +MSn(725.47), 51.63 min|042913-SludgeD1_19-24, Cmpd 24695, +MSn(725.47), 54.71 min|042913-SludgeD1_25-30, Cmpd 24939, +MSn(725.47), 54.46 min|042913-SludgeD1_19-24, Cmpd 35760, +MSn(725.47), 83.06 min|042913-SludgeD1_19-24, Cmpd 28187, +MSn(725.45), 63.64 min|042913-SludgeD1_19-24, Cmpd 24622, +MSn(725.47), 54.52 min|042913-SludgeD1_13-18, Cmpd 25863, +MSn(725.47), 58.60 min|042913-SludgeD1_25-30, Cmpd 25004, +MSn(725.47), 54.64 min|042913-SludgeD1_25-30, Cmpd 22065, +MSn(725.47), 47.28 min|042913-SludgeD1_13-18, Cmpd 28842, +MSn(725.47), 66.13 min|042913-SludgeD1_19-24, Cmpd 28159, +MSn(725.47), 63.57 min|042913-SludgeD1_19-24, Cmpd 28240, +MSn(725.47), 63.79 min|042913-SludgeD1_13-18, Cmpd 27340, +MSn(725.47), 62.25 min|042913-SludgeD1_19-24, Cmpd 29527, +MSn(725.47), 67.18 min|042913-SludgeD1_13-18, Cmpd 27802, +MSn(725.47), 63.45 min|042913-SludgeD1_19-24, Cmpd 22661, +MSn(725.47), 49.49 min
3320	042913-SludgeD1_25-30, Cmpd 23468, +MSn(625.33), 50.85 min
3321	042913-SludgeD1_13-18, Cmpd 23419, +MSn(626.85), 52.52 min
3322	042913-SludgeD1_1-6, Cmpd 22141, +MSn(555.36), 52.95 min
3323	042913-SludgeD1_13-18, Cmpd 35901, +MSn(681.85), 84.43 min|042913-SludgeD1_1-6, Cmpd 24469, +MSn(681.85), 58.73 min|042913-SludgeD1_25-30, Cmpd 30032, +MSn(681.85), 67.87 min|042913-SludgeD1_13-18, Cmpd 29964, +MSn(681.85), 69.02 min|042913-SludgeD1_13-18, Cmpd 29798, +MSn(681.85), 68.58 min|042913-SludgeD1_19-24, Cmpd 30690, +MSn(681.85), 70.26 min|042913-SludgeD1_1-6, Cmpd 28440, +MSn(681.85), 68.72 min|042913-SludgeD1_19-24, Cmpd 30808, +MSn(681.85), 70.58 min|042913-SludgeD1_19-24, Cmpd 30399, +MSn(681.86), 69.49 min|042913-SludgeD1_1-6, Cmpd 25209, +MSn(681.85), 60.57 min|042913-SludgeD1_1-6, Cmpd 21734, +MSn(681.85), 52.00 min|042913-SludgeD1_1-6, Cmpd 25850, +MSn(681.85), 62.17 min|042913-SludgeD1_1-6, Cmpd 21322, +MSn(681.85), 51.04 min|042913-SludgeD1_1-6, Cmpd 28575, +MSn(681.85), 69.06 min|042913-SludgeD1_1-6, Cmpd 27997, +MSn(681.85), 67.62 min|042913-SludgeD1_1-6, Cmpd 28710, +MSn(681.85), 69.40 min|042913-SludgeD1_1-6, Cmpd 23591, +MSn(681.85), 56.53 min|042913-SludgeD1_1-6, Cmpd 27536, +MSn(681.85), 66.45 min|042913-SludgeD1_1-6, Cmpd 25283, +MSn(681.85), 60.75 min|042913-SludgeD1_1-6, Cmpd 21423, +MSn(681.85), 51.27 min|042913-SludgeD1_13-18, Cmpd 25939, +MSn(681.85), 58.79 min|042913-SludgeD1_13-18, Cmpd 27136, +MSn(681.85), 61.74 min|042913-SludgeD1_19-24, Cmpd 25586, +MSn(681.85), 56.94 min|042913-SludgeD1_13-18, Cmpd 27050, +MSn(681.85), 61.53 min|042913-SludgeD1_13-18, Cmpd 27754, +MSn(681.85), 63.32 min|042913-SludgeD1_13-18, Cmpd 26349, +MSn(681.85), 59.80 min|042913-SludgeD1_25-30, Cmpd 29530, +MSn(681.85), 66.51 min|042913-SludgeD1_13-18, Cmpd 25456, +MSn(681.85), 57.60 min|042913-SludgeD1_19-24, Cmpd 25185, +MSn(681.85), 55.94 min|042913-SludgeD1_19-24, Cmpd 25252, +MSn(681.85), 56.11 min|042913-SludgeD1_25-30, Cmpd 27527, +MSn(681.85), 61.21 min
3324	042913-SludgeD1_25-30, Cmpd 4850, +MSn(665.84), 12.01 min
3325	042913-SludgeD1_13-18, Cmpd 3763, +MSn(681.89), 9.24 min
3326	042913-SludgeD1_25-30, Cmpd 29627, +MSn(420.27), 66.77 min
3327	042913-SludgeD1_13-18, Cmpd 14472, +MSn(603.31), 31.61 min
3328	042913-SludgeD1_19-24, Cmpd 20331, +MSn(577.32), 43.50 min
3329	042913-SludgeD1_1-6, Cmpd 11076, +MSn(477.23), 27.28 min
3330	042913-SludgeD1_25-30, Cmpd 26585, +MSn(459.29), 58.74 min
3331	042913-SludgeD1_19-24, Cmpd 23085, +MSn(712.37), 50.59 min
3332	042913-SludgeD1_25-30, Cmpd 20849, +MSn(572.82), 44.15 min
3333	042913-SludgeD1_13-18, Cmpd 35578, +MSn(1291.63), 83.54 min
3334	042913-SludgeD1_25-30, Cmpd 37192, +MSn(698.26), 86.28 min
3335	042913-SludgeD1_19-24, Cmpd 36373, +MSn(681.85), 84.67 min
3336	042913-SludgeD1_19-24, Cmpd 23415, +MSn(759.9), 51.45 min
3337	042913-SludgeD1_1-6, Cmpd 12967, +MSn(663.31), 31.28 min
3338	042913-SludgeD1_25-30, Cmpd 14311, +MSn(475.26), 30.50 min
3339	042913-SludgeD1_13-18, Cmpd 8107, +MSn(494.75), 19.51 min
3340	042913-SludgeD1_13-18, Cmpd 27775, +MSn(595.86), 63.37 min
3341	042913-SludgeD1_19-24, Cmpd 5079, +MSn(807.85), 12.65 min
3342	042913-SludgeD1_13-18, Cmpd 2296, +MSn(490.29), 5.60 min
3343	042913-SludgeD1_25-30, Cmpd 20485, +MSn(564.34), 43.22 min
3344	042913-SludgeD1_25-30, Cmpd 36586, +MSn(681.84), 84.69 min
3345	042913-SludgeD1_19-24, Cmpd 3827, +MSn(891.1), 9.40 min
3346	042913-SludgeD1_19-24, Cmpd 13139, +MSn(479.25), 28.62 min
3347	042913-SludgeD1_19-24, Cmpd 7868, +MSn(475.24), 19.04 min
3348	042913-SludgeD1_1-6, Cmpd 34525, +MSn(593.16), 84.63 min|042913-SludgeD1_1-6, Cmpd 34622, +MSn(593.16), 84.88 min
3349	042913-SludgeD1_13-18, Cmpd 28852, +MSn(890.81), 66.15 min
3350	042913-SludgeD1_25-30, Cmpd 17923, +MSn(607.35), 37.13 min
3351	042913-SludgeD1_19-24, Cmpd 39098, +MSn(698.26), 91.97 min|042913-SludgeD1_19-24, Cmpd 37251, +MSn(698.26), 86.96 min|042913-SludgeD1_19-24, Cmpd 39438, +MSn(698.25), 92.84 min|042913-SludgeD1_19-24, Cmpd 38286, +MSn(698.25), 89.74 min
3352	042913-SludgeD1_19-24, Cmpd 23736, +MSn(532.27), 52.28 min
3353	042913-SludgeD1_25-30, Cmpd 36883, +MSn(626.81), 85.47 min
3354	042913-SludgeD1_1-6, Cmpd 17690, +MSn(668.35), 42.07 min
3355	042913-SludgeD1_13-18, Cmpd 27906, +MSn(889.13), 63.74 min
3356	042913-SludgeD1_25-30, Cmpd 8654, +MSn(608.8), 20.28 min
3357	042913-SludgeD1_13-18, Cmpd 25367, +MSn(611.31), 57.38 min
3358	042913-SludgeD1_19-24, Cmpd 13832, +MSn(466.76), 29.97 min
3359	042913-SludgeD1_1-6, Cmpd 18443, +MSn(735.36), 44.01 min
3360	042913-SludgeD1_13-18, Cmpd 24784, +MSn(608.85), 55.98 min
3361	042913-SludgeD1_1-6, Cmpd 9183, +MSn(478.79), 23.39 min
3362	042913-SludgeD1_25-30, Cmpd 20036, +MSn(657.88), 42.07 min
3363	042913-SludgeD1_19-24, Cmpd 12209, +MSn(432.18), 26.92 min
3364	042913-SludgeD1_13-18, Cmpd 28631, +MSn(857.06), 65.57 min
3365	042913-SludgeD1_19-24, Cmpd 25715, +MSn(814.44), 57.25 min
3366	042913-SludgeD1_13-18, Cmpd 13221, +MSn(476.76), 29.23 min
3367	042913-SludgeD1_19-24, Cmpd 11167, +MSn(542.26), 25.09 min
3368	042913-SludgeD1_13-18, Cmpd 16925, +MSn(560.29), 36.51 min
3369	042913-SludgeD1_25-30, Cmpd 22562, +MSn(644.37), 48.55 min
3370	042913-SludgeD1_13-18, Cmpd 23957, +MSn(623.83), 53.89 min
3371	042913-SludgeD1_13-18, Cmpd 23362, +MSn(610.32), 52.37 min
3372	042913-SludgeD1_13-18, Cmpd 30476, +MSn(442.76), 70.39 min
3373	042913-SludgeD1_13-18, Cmpd 11400, +MSn(487.23), 25.70 min
3374	042913-SludgeD1_19-24, Cmpd 11246, +MSn(566.3), 25.23 min
3375	042913-SludgeD1_25-30, Cmpd 22905, +MSn(609.29), 49.43 min
3376	042913-SludgeD1_19-24, Cmpd 22686, +MSn(705.37), 49.56 min
3377	042913-SludgeD1_25-30, Cmpd 16657, +MSn(610.8), 34.65 min
3378	042913-SludgeD1_25-30, Cmpd 21471, +MSn(663.81), 45.76 min
3379	042913-SludgeD1_19-24, Cmpd 22605, +MSn(531.8), 49.35 min
3380	042913-SludgeD1_13-18, Cmpd 35609, +MSn(825.46), 83.62 min
3381	042913-SludgeD1_13-18, Cmpd 14639, +MSn(577.79), 31.93 min
3382	042913-SludgeD1_19-24, Cmpd 36046, +MSn(487.53), 83.81 min|042913-SludgeD1_25-30, Cmpd 36262, +MSn(487.53), 83.83 min
3383	042913-SludgeD1_25-30, Cmpd 6501, +MSn(473.23), 16.17 min
3384	042913-SludgeD1_19-24, Cmpd 6884, +MSn(464.21), 17.09 min
3385	042913-SludgeD1_13-18, Cmpd 37741, +MSn(681.23), 89.43 min
3386	042913-SludgeD1_1-6, Cmpd 11106, +MSn(479.79), 27.34 min
3387	042913-SludgeD1_13-18, Cmpd 15915, +MSn(516.28), 34.41 min
3388	042913-SludgeD1_1-6, Cmpd 7468, +MSn(561.25), 19.93 min
3389	042913-SludgeD1_25-30, Cmpd 11356, +MSn(448.72), 25.00 min
3390	042913-SludgeD1_19-24, Cmpd 21065, +MSn(727.37), 45.40 min
3391	042913-SludgeD1_13-18, Cmpd 3838, +MSn(740.8), 9.43 min
3392	042913-SludgeD1_25-30, Cmpd 35964, +MSn(724.97), 83.07 min
3393	042913-SludgeD1_25-30, Cmpd 24800, +MSn(635.3), 54.11 min
3394	042913-SludgeD1_13-18, Cmpd 24621, +MSn(632.85), 55.58 min
3395	042913-SludgeD1_1-6, Cmpd 34891, +MSn(1274.52), 85.62 min
3396	042913-SludgeD1_1-6, Cmpd 8734, +MSn(611.28), 22.43 min
3397	042913-SludgeD1_1-6, Cmpd 22230, +MSn(652.41), 53.16 min
3398	042913-SludgeD1_19-24, Cmpd 8515, +MSn(400.73), 20.26 min
3399	042913-SludgeD1_13-18, Cmpd 13423, +MSn(538.26), 29.61 min|042913-SludgeD1_25-30, Cmpd 14158, +MSn(538.26), 30.19 min
3400	042913-SludgeD1_25-30, Cmpd 7328, +MSn(427.26), 17.87 min
3401	042913-SludgeD1_1-6, Cmpd 22853, +MSn(458.79), 54.68 min
3402	042913-SludgeD1_13-18, Cmpd 28674, +MSn(888.81), 65.69 min
3403	042913-SludgeD1_13-18, Cmpd 35690, +MSn(1086.68), 83.85 min
3404	042913-SludgeD1_13-18, Cmpd 35627, +MSn(689.82), 83.67 min
3405	042913-SludgeD1_25-30, Cmpd 7797, +MSn(462.23), 18.75 min
3406	042913-SludgeD1_13-18, Cmpd 35946, +MSn(725.47), 84.55 min
3407	042913-SludgeD1_13-18, Cmpd 30573, +MSn(421.76), 70.65 min
3408	042913-SludgeD1_19-24, Cmpd 19253, +MSn(419.24), 40.74 min
3409	042913-SludgeD1_19-24, Cmpd 22551, +MSn(672.88), 49.22 min
3410	042913-SludgeD1_13-18, Cmpd 14722, +MSn(408.73), 32.09 min
3411	042913-SludgeD1_13-18, Cmpd 14914, +MSn(428.77), 32.44 min
3412	042913-SludgeD1_13-18, Cmpd 27851, +MSn(467.3), 63.60 min
3413	042913-SludgeD1_19-24, Cmpd 25081, +MSn(607.33), 55.68 min
3414	042913-SludgeD1_25-30, Cmpd 16030, +MSn(428.77), 33.53 min
3415	042913-SludgeD1_1-6, Cmpd 26478, +MSn(430.89), 63.76 min|042913-SludgeD1_1-6, Cmpd 26563, +MSn(430.89), 63.98 min|042913-SludgeD1_1-6, Cmpd 25676, +MSn(430.89), 61.74 min|042913-SludgeD1_1-6, Cmpd 25488, +MSn(430.89), 61.26 min|042913-SludgeD1_1-6, Cmpd 25420, +MSn(430.89), 61.09 min|042913-SludgeD1_1-6, Cmpd 25949, +MSn(430.89), 62.42 min|042913-SludgeD1_1-6, Cmpd 26256, +MSn(430.89), 63.19 min|042913-SludgeD1_1-6, Cmpd 25189, +MSn(430.89), 60.52 min|042913-SludgeD1_1-6, Cmpd 25800, +MSn(430.89), 62.05 min|042913-SludgeD1_1-6, Cmpd 26018, +MSn(430.89), 62.59 min|042913-SludgeD1_1-6, Cmpd 26324, +MSn(430.89), 63.36 min|042913-SludgeD1_1-6, Cmpd 25254, +MSn(430.89), 60.68 min|042913-SludgeD1_1-6, Cmpd 21056, +MSn(430.89), 50.42 min|042913-SludgeD1_1-6, Cmpd 24250, +MSn(430.89), 58.17 min|042913-SludgeD1_1-6, Cmpd 24171, +MSn(430.89), 57.98 min|042913-SludgeD1_1-6, Cmpd 26098, +MSn(430.89), 62.80 min|042913-SludgeD1_1-6, Cmpd 26185, +MSn(430.89), 63.01 min|042913-SludgeD1_1-6, Cmpd 22584, +MSn(430.89), 54.02 min|042913-SludgeD1_1-6, Cmpd 19393, +MSn(430.89), 46.44 min|042913-SludgeD1_1-6, Cmpd 20019, +MSn(430.89), 47.99 min|042913-SludgeD1_1-6, Cmpd 20772, +MSn(430.89), 49.76 min|042913-SludgeD1_1-6, Cmpd 20678, +MSn(430.89), 49.55 min|042913-SludgeD1_1-6, Cmpd 18723, +MSn(430.89), 44.73 min|042913-SludgeD1_1-6, Cmpd 19518, +MSn(430.89), 46.76 min|042913-SludgeD1_1-6, Cmpd 21831, +MSn(430.89), 52.23 min|042913-SludgeD1_1-6, Cmpd 26402, +MSn(430.89), 63.56 min|042913-SludgeD1_1-6, Cmpd 22093, +MSn(430.89), 52.84 min|042913-SludgeD1_1-6, Cmpd 20368, +MSn(430.89), 48.81 min
3416	042913-SludgeD1_25-30, Cmpd 6532, +MSn(458.74), 16.24 min
3417	042913-SludgeD1_13-18, Cmpd 24086, +MSn(489.32), 54.23 min
3418	042913-SludgeD1_25-30, Cmpd 16009, +MSn(429.77), 33.49 min
3419	042913-SludgeD1_1-6, Cmpd 16381, +MSn(418.24), 38.79 min
3420	042913-SludgeD1_1-6, Cmpd 22974, +MSn(746.53), 55.00 min
3421	042913-SludgeD1_25-30, Cmpd 35804, +MSn(1043.37), 82.66 min
3422	042913-SludgeD1_1-6, Cmpd 24281, +MSn(511.33), 58.25 min|042913-SludgeD1_1-6, Cmpd 27693, +MSn(511.33), 66.85 min|042913-SludgeD1_1-6, Cmpd 27619, +MSn(511.33), 66.67 min|042913-SludgeD1_1-6, Cmpd 24073, +MSn(511.33), 57.73 min|042913-SludgeD1_1-6, Cmpd 26276, +MSn(511.33), 63.23 min|042913-SludgeD1_1-6, Cmpd 28671, +MSn(511.33), 69.30 min|042913-SludgeD1_1-6, Cmpd 28324, +MSn(511.33), 68.43 min|042913-SludgeD1_1-6, Cmpd 25928, +MSn(511.33), 62.36 min|042913-SludgeD1_1-6, Cmpd 24882, +MSn(511.33), 59.76 min|042913-SludgeD1_1-6, Cmpd 28742, +MSn(511.33), 69.47 min|042913-SludgeD1_1-6, Cmpd 24673, +MSn(511.33), 59.23 min|042913-SludgeD1_1-6, Cmpd 26133, +MSn(511.33), 62.88 min|042913-SludgeD1_1-6, Cmpd 25653, +MSn(511.33), 61.68 min|042913-SludgeD1_1-6, Cmpd 25517, +MSn(511.33), 61.33 min
3423	042913-SludgeD1_1-6, Cmpd 26820, +MSn(746.53), 64.65 min
3424	042913-SludgeD1_25-30, Cmpd 19788, +MSn(622.35), 41.44 min
3425	042913-SludgeD1_19-24, Cmpd 23309, +MSn(677.86), 51.18 min
3426	042913-SludgeD1_13-18, Cmpd 20360, +MSn(696.86), 44.70 min
3427	042913-SludgeD1_25-30, Cmpd 8342, +MSn(502.27), 19.73 min
3428	042913-SludgeD1_1-6, Cmpd 17170, +MSn(474.27), 40.74 min
3429	042913-SludgeD1_25-30, Cmpd 17536, +MSn(514.81), 36.32 min
3430	042913-SludgeD1_1-6, Cmpd 16742, +MSn(591.36), 39.68 min
3431	042913-SludgeD1_19-24, Cmpd 30207, +MSn(1043.22), 68.96 min
3432	042913-SludgeD1_13-18, Cmpd 6456, +MSn(541.75), 16.10 min
3433	042913-SludgeD1_25-30, Cmpd 21703, +MSn(595.85), 46.36 min
3434	042913-SludgeD1_25-30, Cmpd 30300, +MSn(450.27), 68.57 min
3435	042913-SludgeD1_25-30, Cmpd 12034, +MSn(583.28), 26.21 min
3436	042913-SludgeD1_1-6, Cmpd 28565, +MSn(483.35), 69.03 min|042913-SludgeD1_1-6, Cmpd 28681, +MSn(483.35), 69.32 min
3437	042913-SludgeD1_1-6, Cmpd 18749, +MSn(482.31), 44.80 min
3438	042913-SludgeD1_1-6, Cmpd 28263, +MSn(641.45), 68.28 min|042913-SludgeD1_1-6, Cmpd 25953, +MSn(641.44), 62.43 min|042913-SludgeD1_1-6, Cmpd 27598, +MSn(641.44), 66.62 min|042913-SludgeD1_1-6, Cmpd 27421, +MSn(641.45), 66.16 min|042913-SludgeD1_1-6, Cmpd 26733, +MSn(641.44), 64.42 min|042913-SludgeD1_1-6, Cmpd 25498, +MSn(641.45), 61.29 min
3439	042913-SludgeD1_1-6, Cmpd 22939, +MSn(643.41), 54.90 min
3440	042913-SludgeD1_13-18, Cmpd 6695, +MSn(523.78), 16.64 min
3441	042913-SludgeD1_19-24, Cmpd 7381, +MSn(429.74), 18.09 min
3442	042913-SludgeD1_19-24, Cmpd 22643, +MSn(546.79), 49.45 min
3443	042913-SludgeD1_19-24, Cmpd 20780, +MSn(591.32), 44.66 min
3444	042913-SludgeD1_1-6, Cmpd 16040, +MSn(580.82), 37.97 min
3445	042913-SludgeD1_1-6, Cmpd 20906, +MSn(580.31), 50.08 min
3446	042913-SludgeD1_25-30, Cmpd 28788, +MSn(782.98), 64.53 min
3447	042913-SludgeD1_1-6, Cmpd 22833, +MSn(467.3), 54.62 min
3448	042913-SludgeD1_13-18, Cmpd 6006, +MSn(486.74), 14.98 min
3449	042913-SludgeD1_25-30, Cmpd 21125, +MSn(697.36), 44.86 min
3450	042913-SludgeD1_19-24, Cmpd 27764, +MSn(489.32), 62.52 min|042913-SludgeD1_13-18, Cmpd 27409, +MSn(489.32), 62.43 min
3451	042913-SludgeD1_1-6, Cmpd 5862, +MSn(406.22), 15.99 min
3452	042913-SludgeD1_25-30, Cmpd 30687, +MSn(450.27), 69.62 min|042913-SludgeD1_13-18, Cmpd 30159, +MSn(450.27), 69.54 min
3453	042913-SludgeD1_13-18, Cmpd 35886, +MSn(562.89), 84.39 min
3454	042913-SludgeD1_19-24, Cmpd 22930, +MSn(571.84), 50.19 min
3455	042913-SludgeD1_25-30, Cmpd 19618, +MSn(553.8), 41.01 min
3456	042913-SludgeD1_1-6, Cmpd 1320, +MSn(979.59), 3.53 min
3457	042913-SludgeD1_13-18, Cmpd 22252, +MSn(450.27), 49.50 min
3458	042913-SludgeD1_19-24, Cmpd 4788, +MSn(846.93), 11.90 min
3459	042913-SludgeD1_19-24, Cmpd 36008, +MSn(1000.29), 83.72 min
3460	042913-SludgeD1_13-18, Cmpd 12314, +MSn(503.26), 27.42 min
3461	042913-SludgeD1_13-18, Cmpd 14843, +MSn(562.29), 32.31 min
3462	042913-SludgeD1_25-30, Cmpd 5032, +MSn(808.85), 12.48 min
3463	042913-SludgeD1_19-24, Cmpd 17851, +MSn(547.28), 37.44 min
3464	042913-SludgeD1_13-18, Cmpd 26887, +MSn(890.81), 61.12 min|042913-SludgeD1_19-24, Cmpd 24294, +MSn(890.81), 53.69 min|042913-SludgeD1_25-30, Cmpd 29361, +MSn(890.8), 66.06 min|042913-SludgeD1_19-24, Cmpd 29761, +MSn(890.8), 67.80 min|042913-SludgeD1_25-30, Cmpd 30666, +MSn(890.8), 69.56 min|042913-SludgeD1_25-30, Cmpd 28161, +MSn(890.81), 62.86 min|042913-SludgeD1_25-30, Cmpd 26743, +MSn(890.81), 59.15 min|042913-SludgeD1_25-30, Cmpd 29089, +MSn(890.81), 65.34 min|042913-SludgeD1_25-30, Cmpd 25782, +MSn(890.81), 56.68 min|042913-SludgeD1_13-18, Cmpd 35450, +MSn(890.81), 83.20 min|042913-SludgeD1_25-30, Cmpd 28489, +MSn(890.8), 63.73 min|042913-SludgeD1_19-24, Cmpd 29995, +MSn(890.8), 68.41 min|042913-SludgeD1_19-24, Cmpd 29585, +MSn(890.81), 67.33 min|042913-SludgeD1_19-24, Cmpd 28168, +MSn(890.81), 63.60 min|042913-SludgeD1_19-24, Cmpd 28759, +MSn(890.81), 65.16 min|042913-SludgeD1_19-24, Cmpd 29342, +MSn(890.81), 66.69 min|042913-SludgeD1_25-30, Cmpd 26601, +MSn(890.81), 58.79 min|042913-SludgeD1_19-24, Cmpd 27174, +MSn(890.81), 60.98 min|042913-SludgeD1_19-24, Cmpd 27535, +MSn(890.81), 61.92 min|042913-SludgeD1_19-24, Cmpd 30123, +MSn(890.81), 68.74 min|042913-SludgeD1_13-18, Cmpd 28244, +MSn(890.81), 64.61 min|042913-SludgeD1_25-30, Cmpd 27722, +MSn(890.81), 61.72 min|042913-SludgeD1_25-30, Cmpd 30428, +MSn(890.81), 68.92 min|042913-SludgeD1_25-30, Cmpd 26190, +MSn(890.81), 57.72 min|042913-SludgeD1_25-30, Cmpd 26996, +MSn(890.8), 59.81 min
3465	042913-SludgeD1_25-30, Cmpd 5973, +MSn(533.27), 14.87 min
3466	042913-SludgeD1_19-24, Cmpd 4868, +MSn(847.43), 12.11 min
3467	042913-SludgeD1_19-24, Cmpd 24859, +MSn(888.81), 55.14 min
3468	042913-SludgeD1_1-6, Cmpd 12946, +MSn(535.8), 31.23 min
3469	042913-SludgeD1_1-6, Cmpd 6870, +MSn(465.75), 18.49 min
3470	042913-SludgeD1_19-24, Cmpd 27224, +MSn(740.89), 61.11 min
3471	042913-SludgeD1_25-30, Cmpd 36157, +MSn(1042.98), 83.56 min
3472	042913-SludgeD1_13-18, Cmpd 39573, +MSn(667.84), 94.24 min
3473	042913-SludgeD1_19-24, Cmpd 35458, +MSn(890.81), 82.27 min
3474	042913-SludgeD1_13-18, Cmpd 29956, +MSn(889.62), 69.00 min
3475	042913-SludgeD1_1-6, Cmpd 12296, +MSn(489.27), 29.86 min
3476	042913-SludgeD1_1-6, Cmpd 8311, +MSn(429.74), 21.56 min
3477	042913-SludgeD1_25-30, Cmpd 35838, +MSn(741.14), 82.75 min
3478	042913-SludgeD1_19-24, Cmpd 26336, +MSn(607.36), 58.83 min
3479	042913-SludgeD1_19-24, Cmpd 26085, +MSn(610.19), 58.19 min
3480	042913-SludgeD1_13-18, Cmpd 29824, +MSn(888.23), 68.65 min
3481	042913-SludgeD1_13-18, Cmpd 29826, +MSn(489.25), 68.66 min
