ID	Titles
15563	042913-SludgeD1_19-24, Cmpd 35610, +MSn(558.3257), 82.68 min|042913-SludgeD1_25-30, Cmpd 36198, +MSn(558.33), 83.66 min|042913-SludgeD1_25-30, Cmpd 35928, +MSn(558.32), 82.97 min|042913-SludgeD1_19-24, Cmpd 35676, +MSn(558.33), 82.85 min|042913-SludgeD1_19-24, Cmpd 36138, +MSn(558.33), 84.06 min|042913-SludgeD1_19-24, Cmpd 36011, +MSn(558.33), 83.73 min|042913-SludgeD1_25-30, Cmpd 35994, +MSn(558.3262), 83.14 min
15622	042913-SludgeD1_19-24, Cmpd 35907, +MSn(433.7821), 83.46 min
15714	042913-SludgeD1_19-24, Cmpd 30017, +MSn(405.272), 68.46 min
15761	042913-SludgeD1_13-18, Cmpd 27818, +MSn(505.0619), 63.50 min
15773	042913-SludgeD1_19-24, Cmpd 25405, +MSn(405.2746), 56.49 min
16059	042913-SludgeD1_25-30, Cmpd 24040, +MSn(405.274), 52.24 min
16161	042913-SludgeD1_1-6, Cmpd 18304, +MSn(553.5294), 43.65 min
16399	042913-SludgeD1_1-6, Cmpd 5879, +MSn(411.1914), 16.03 min
16431	042913-SludgeD1_19-24, Cmpd 5636, +MSn(426.9425), 14.06 min
16547	042913-SludgeD1_13-18, Cmpd 8783, +MSn(442.9528), 20.80 min
16661	042913-SludgeD1_19-24, Cmpd 5711, +MSn(426.9436), 14.25 min|042913-SludgeD1_19-24, Cmpd 5336, +MSn(426.9433), 13.31 min|042913-SludgeD1_19-24, Cmpd 5552, +MSn(426.9433), 13.84 min|042913-SludgeD1_19-24, Cmpd 5484, +MSn(426.9433), 13.67 min|042913-SludgeD1_19-24, Cmpd 5262, +MSn(426.9429), 13.13 min|042913-SludgeD1_19-24, Cmpd 5410, +MSn(426.9433), 13.48 min
16748	042913-SludgeD1_19-24, Cmpd 15586, +MSn(447.487), 33.14 min
16787	042913-SludgeD1_19-24, Cmpd 28086, +MSn(405.2723), 63.36 min
16854	042913-SludgeD1_19-24, Cmpd 15724, +MSn(447.4873), 33.39 min
16889	042913-SludgeD1_13-18, Cmpd 5076, +MSn(487.7306), 12.60 min
18527	042913-SludgeD1_19-24, Cmpd 9084, +MSn(442.9518), 21.32 min
19633	042913-SludgeD1_25-30, Cmpd 27615, +MSn(405.2753), 61.44 min
19846	042913-SludgeD1_25-30, Cmpd 7248, +MSn(407.6876), 17.71 min
20913	042913-SludgeD1_13-18, Cmpd 10148, +MSn(446.4567), 23.35 min
20975	042913-SludgeD1_25-30, Cmpd 28815, +MSn(405.2729), 64.61 min|042913-SludgeD1_19-24, Cmpd 26850, +MSn(405.27), 60.14 min|042913-SludgeD1_25-30, Cmpd 27919, +MSn(405.27), 62.23 min|042913-SludgeD1_25-30, Cmpd 28888, +MSn(405.27), 64.80 min|042913-SludgeD1_25-30, Cmpd 28237, +MSn(405.2726), 63.05 min|042913-SludgeD1_19-24, Cmpd 35805, +MSn(405.2744), 83.19 min|042913-SludgeD1_13-18, Cmpd 35632, +MSn(405.27), 83.69 min|042913-SludgeD1_19-24, Cmpd 28466, +MSn(405.27), 64.38 min|042913-SludgeD1_19-24, Cmpd 28623, +MSn(405.2735), 64.79 min|042913-SludgeD1_25-30, Cmpd 36368, +MSn(405.2738), 84.11 min|042913-SludgeD1_25-30, Cmpd 36304, +MSn(405.2738), 83.94 min|042913-SludgeD1_19-24, Cmpd 36142, +MSn(405.2754), 84.06 min|042913-SludgeD1_19-24, Cmpd 36209, +MSn(405.2736), 84.23 min|042913-SludgeD1_25-30, Cmpd 36436, +MSn(405.27), 84.28 min|042913-SludgeD1_25-30, Cmpd 36498, +MSn(405.28), 84.45 min
21039	042913-SludgeD1_25-30, Cmpd 29335, +MSn(405.2741), 65.99 min
21078	042913-SludgeD1_19-24, Cmpd 27137, +MSn(405.2737), 60.89 min
21103	042913-SludgeD1_19-24, Cmpd 26775, +MSn(405.2724), 59.94 min
21136	042913-SludgeD1_19-24, Cmpd 26938, +MSn(405.2733), 60.38 min
21379	042913-SludgeD1_19-24, Cmpd 28817, +MSn(405.5239), 65.32 min
21669	042913-SludgeD1_25-30, Cmpd 29052, +MSn(405.2742), 65.23 min
21902	042913-SludgeD1_13-18, Cmpd 5365, +MSn(447.1968), 13.34 min
22269	042913-SludgeD1_13-18, Cmpd 18342, +MSn(466.7206), 39.76 min
22573	042913-SludgeD1_1-6, Cmpd 18268, +MSn(563.0185), 43.55 min
22727	042913-SludgeD1_13-18, Cmpd 9806, +MSn(443.2038), 22.67 min
22728	042913-SludgeD1_13-18, Cmpd 9224, +MSn(446.4552), 21.61 min
22924	042913-SludgeD1_13-18, Cmpd 4776, +MSn(487.7326), 11.84 min
23727	042913-SludgeD1_19-24, Cmpd 5032, +MSn(487.7321), 12.54 min|042913-SludgeD1_13-18, Cmpd 5001, +MSn(487.7307), 12.41 min
24719	042913-SludgeD1_1-6, Cmpd 18506, +MSn(576.018), 44.17 min
25469	042913-SludgeD1_19-24, Cmpd 9801, +MSn(406.2119), 22.60 min
25500	042913-SludgeD1_13-18, Cmpd 27556, +MSn(487.3058), 62.80 min
25726	042913-SludgeD1_13-18, Cmpd 16215, +MSn(489.2585), 35.01 min
27616	042913-SludgeD1_13-18, Cmpd 27307, +MSn(473.8064), 62.16 min
28100	042913-SludgeD1_13-18, Cmpd 4067, +MSn(561.0672), 10.02 min
28566	042913-SludgeD1_25-30, Cmpd 4862, +MSn(487.7303), 12.05 min
29331	042913-SludgeD1_13-18, Cmpd 9708, +MSn(446.4569), 22.50 min
29371	042913-SludgeD1_19-24, Cmpd 11440, +MSn(409.7153), 25.56 min
31220	042913-SludgeD1_25-30, Cmpd 4719, +MSn(487.7323), 11.68 min
31532	042913-SludgeD1_19-24, Cmpd 11548, +MSn(409.7143), 25.75 min
31610	042913-SludgeD1_25-30, Cmpd 5086, +MSn(481.4734), 12.62 min
31994	042913-SludgeD1_19-24, Cmpd 5872, +MSn(419.4469), 14.67 min|042913-SludgeD1_19-24, Cmpd 5985, +MSn(419.4471), 14.96 min|042913-SludgeD1_19-24, Cmpd 6061, +MSn(419.447), 15.16 min
32643	042913-SludgeD1_19-24, Cmpd 9884, +MSn(486.4942), 22.76 min
34255	042913-SludgeD1_13-18, Cmpd 13023, +MSn(412.7276), 28.85 min
34791	042913-SludgeD1_1-6, Cmpd 4702, +MSn(487.731), 13.07 min
34976	042913-SludgeD1_1-6, Cmpd 12994, +MSn(432.7261), 31.33 min
36030	042913-SludgeD1_25-30, Cmpd 7130, +MSn(407.6865), 17.48 min
36219	042913-SludgeD1_19-24, Cmpd 8976, +MSn(442.9519), 21.12 min
36846	042913-SludgeD1_13-18, Cmpd 27674, +MSn(498.3125), 63.10 min
38649	042913-SludgeD1_19-24, Cmpd 8774, +MSn(442.9518), 20.74 min|042913-SludgeD1_19-24, Cmpd 8875, +MSn(442.9521), 20.94 min
38855	042913-SludgeD1_19-24, Cmpd 6885, +MSn(407.201), 17.10 min
39470	042913-SludgeD1_13-18, Cmpd 18307, +MSn(460.7282), 39.68 min
40602	042913-SludgeD1_13-18, Cmpd 8988, +MSn(442.9524), 21.18 min|042913-SludgeD1_13-18, Cmpd 8885, +MSn(442.9526), 20.99 min|042913-SludgeD1_13-18, Cmpd 9090, +MSn(442.9523), 21.37 min
