ID	Titles
581	042913-SludgeD1_25-30, Cmpd 6845, +MSn(552.605), 16.91 min|042913-SludgeD1_25-30, Cmpd 6940, +MSn(552.6043), 17.11 min
594	042913-SludgeD1_19-24, Cmpd 7044, +MSn(444.876), 17.43 min
604	042913-SludgeD1_13-18, Cmpd 20496, +MSn(503.2978), 45.04 min
615	042913-SludgeD1_13-18, Cmpd 18788, +MSn(643.0027), 40.78 min
630	042913-SludgeD1_1-6, Cmpd 13892, +MSn(529.9379), 33.18 min
738	042913-SludgeD1_25-30, Cmpd 20212, +MSn(643.6573), 42.51 min
744	042913-SludgeD1_25-30, Cmpd 21071, +MSn(577.96), 44.72 min|042913-SludgeD1_19-24, Cmpd 20802, +MSn(577.9674), 44.72 min
754	042913-SludgeD1_13-18, Cmpd 25983, +MSn(523.0014), 58.89 min
761	042913-SludgeD1_13-18, Cmpd 20306, +MSn(577.9661), 44.56 min
828	042913-SludgeD1_25-30, Cmpd 25752, +MSn(452.9498), 56.60 min
867	042913-SludgeD1_1-6, Cmpd 16344, +MSn(556.9655), 38.70 min
889	042913-SludgeD1_19-24, Cmpd 11546, +MSn(563.6133), 25.75 min
897	042913-SludgeD1_13-18, Cmpd 10864, +MSn(421.8959), 24.66 min
905	042913-SludgeD1_19-24, Cmpd 12059, +MSn(428.9051), 26.65 min
917	042913-SludgeD1_25-30, Cmpd 9300, +MSn(454.5496), 21.43 min
924	042913-SludgeD1_1-6, Cmpd 15096, +MSn(624.3199), 35.79 min
952	042913-SludgeD1_25-30, Cmpd 12275, +MSn(452.5633), 26.65 min
954	042913-SludgeD1_13-18, Cmpd 9472, +MSn(483.9327), 22.07 min
978	042913-SludgeD1_19-24, Cmpd 4831, +MSn(544.2328), 12.01 min
1005	042913-SludgeD1_19-24, Cmpd 10015, +MSn(648.33), 23.00 min|042913-SludgeD1_19-24, Cmpd 10122, +MSn(648.33), 23.20 min|042913-SludgeD1_19-24, Cmpd 9922, +MSn(648.33), 22.82 min|042913-SludgeD1_19-24, Cmpd 9823, +MSn(648.33), 22.64 min|042913-SludgeD1_19-24, Cmpd 9726, +MSn(648.3263), 22.46 min|042913-SludgeD1_19-24, Cmpd 9610, +MSn(648.3267), 22.25 min
1008	042913-SludgeD1_13-18, Cmpd 16626, +MSn(521.2503), 35.86 min
1012	042913-SludgeD1_25-30, Cmpd 5841, +MSn(502.5952), 14.53 min|042913-SludgeD1_25-30, Cmpd 5688, +MSn(502.5948), 14.14 min
1041	042913-SludgeD1_13-18, Cmpd 11743, +MSn(453.5723), 26.37 min
1045	042913-SludgeD1_19-24, Cmpd 6176, +MSn(485.5639), 15.45 min
1052	042913-SludgeD1_19-24, Cmpd 14323, +MSn(410.2365), 30.93 min
1130	042913-SludgeD1_13-18, Cmpd 19781, +MSn(664.7017), 43.24 min|042913-SludgeD1_13-18, Cmpd 19697, +MSn(664.7021), 43.04 min
1132	042913-SludgeD1_13-18, Cmpd 8874, +MSn(491.2487), 20.96 min
1166	042913-SludgeD1_13-18, Cmpd 17379, +MSn(512.281), 37.50 min
1183	042913-SludgeD1_19-24, Cmpd 10200, +MSn(553.5982), 23.35 min
1238	042913-SludgeD1_19-24, Cmpd 13522, +MSn(471.2662), 29.37 min
1274	042913-SludgeD1_1-6, Cmpd 6745, +MSn(490.895), 18.18 min
1282	042913-SludgeD1_1-6, Cmpd 18813, +MSn(694.9934), 44.96 min
1337	042913-SludgeD1_19-24, Cmpd 7007, +MSn(410.5509), 17.35 min
1359	042913-SludgeD1_1-6, Cmpd 7877, +MSn(447.5613), 20.79 min
1381	042913-SludgeD1_25-30, Cmpd 17598, +MSn(477.9283), 36.45 min
1447	042913-SludgeD1_25-30, Cmpd 5477, +MSn(424.8924), 13.60 min
1450	042913-SludgeD1_13-18, Cmpd 14296, +MSn(453.2423), 31.30 min|042913-SludgeD1_13-18, Cmpd 14398, +MSn(453.2445), 31.49 min|042913-SludgeD1_1-6, Cmpd 13464, +MSn(453.2441), 32.28 min
1451	042913-SludgeD1_19-24, Cmpd 11940, +MSn(468.946), 26.45 min
1487	042913-SludgeD1_25-30, Cmpd 20439, +MSn(662.3309), 43.10 min
1494	042913-SludgeD1_13-18, Cmpd 21632, +MSn(552.2975), 47.91 min
1534	042913-SludgeD1_13-18, Cmpd 19257, +MSn(457.9074), 41.94 min
1537	042913-SludgeD1_1-6, Cmpd 13144, +MSn(467.5557), 31.64 min
1542	042913-SludgeD1_13-18, Cmpd 20532, +MSn(525.9043), 45.13 min
1561	042913-SludgeD1_13-18, Cmpd 25632, +MSn(502.6507), 58.03 min
1589	042913-SludgeD1_19-24, Cmpd 6167, +MSn(455.5433), 15.42 min
1591	042913-SludgeD1_19-24, Cmpd 16872, +MSn(656.0252), 35.48 min|042913-SludgeD1_19-24, Cmpd 16773, +MSn(656.02), 35.30 min
1594	042913-SludgeD1_13-18, Cmpd 20945, +MSn(590.307), 46.18 min
1595	042913-SludgeD1_19-24, Cmpd 8651, +MSn(405.543), 20.51 min
1619	042913-SludgeD1_19-24, Cmpd 15928, +MSn(516.585), 33.74 min
1624	042913-SludgeD1_1-6, Cmpd 14253, +MSn(493.9285), 33.93 min
1639	042913-SludgeD1_13-18, Cmpd 8508, +MSn(411.8964), 20.26 min
1678	042913-SludgeD1_19-24, Cmpd 16036, +MSn(526.9431), 33.94 min
1733	042913-SludgeD1_13-18, Cmpd 11132, +MSn(561.2645), 25.17 min
1781	042913-SludgeD1_13-18, Cmpd 8399, +MSn(412.5556), 20.07 min
1782	042913-SludgeD1_1-6, Cmpd 7982, +MSn(469.9208), 20.97 min
1783	042913-SludgeD1_25-30, Cmpd 11950, +MSn(456.2354), 26.05 min
1834	042913-SludgeD1_1-6, Cmpd 9926, +MSn(469.9226), 24.89 min
1866	042913-SludgeD1_13-18, Cmpd 26604, +MSn(567.0291), 60.43 min
1873	042913-SludgeD1_1-6, Cmpd 17581, +MSn(559.9512), 41.78 min
1875	042913-SludgeD1_13-18, Cmpd 14610, +MSn(596.9682), 31.88 min
1898	042913-SludgeD1_25-30, Cmpd 26415, +MSn(508.3274), 58.30 min
1899	042913-SludgeD1_13-18, Cmpd 13751, +MSn(408.5364), 30.30 min
1925	042913-SludgeD1_1-6, Cmpd 13806, +MSn(604.3037), 32.99 min
1938	042913-SludgeD1_1-6, Cmpd 14479, +MSn(533.6221), 34.41 min
1956	042913-SludgeD1_1-6, Cmpd 17809, +MSn(837.3824), 42.38 min|042913-SludgeD1_1-6, Cmpd 17896, +MSn(837.38), 42.60 min
1978	042913-SludgeD1_13-18, Cmpd 16353, +MSn(596.9704), 35.29 min
1994	042913-SludgeD1_13-18, Cmpd 7612, +MSn(428.2383), 18.54 min
2000	042913-SludgeD1_13-18, Cmpd 21638, +MSn(495.9597), 47.93 min
2021	042913-SludgeD1_13-18, Cmpd 16917, +MSn(768.7562), 36.49 min
2024	042913-SludgeD1_13-18, Cmpd 26329, +MSn(546.6772), 59.75 min
2046	042913-SludgeD1_13-18, Cmpd 9018, +MSn(509.9252), 21.24 min
2185	042913-SludgeD1_25-30, Cmpd 7023, +MSn(475.2176), 17.28 min
2191	042913-SludgeD1_25-30, Cmpd 8738, +MSn(400.2074), 20.43 min
2194	042913-SludgeD1_25-30, Cmpd 13977, +MSn(400.2137), 29.83 min
2237	042913-SludgeD1_19-24, Cmpd 9628, +MSn(438.8902), 22.29 min
2242	042913-SludgeD1_25-30, Cmpd 7086, +MSn(494.2247), 17.40 min
2272	042913-SludgeD1_19-24, Cmpd 26097, +MSn(508.327), 58.22 min
2341	042913-SludgeD1_25-30, Cmpd 5274, +MSn(451.2133), 13.10 min
2343	042913-SludgeD1_13-18, Cmpd 15930, +MSn(436.5644), 34.44 min
2352	042913-SludgeD1_13-18, Cmpd 24815, +MSn(434.9091), 56.06 min
2354	042913-SludgeD1_25-30, Cmpd 18434, +MSn(430.5869), 38.19 min
2357	042913-SludgeD1_19-24, Cmpd 17170, +MSn(422.9292), 36.05 min
2369	042913-SludgeD1_1-6, Cmpd 18948, +MSn(577.9646), 45.31 min
2371	042913-SludgeD1_13-18, Cmpd 24969, +MSn(452.9489), 56.42 min
2376	042913-SludgeD1_25-30, Cmpd 7126, +MSn(475.218), 17.48 min
2403	042913-SludgeD1_1-6, Cmpd 23992, +MSn(753.7337), 57.53 min
2412	042913-SludgeD1_13-18, Cmpd 10713, +MSn(464.5725), 24.40 min
2417	042913-SludgeD1_1-6, Cmpd 5560, +MSn(410.1959), 15.25 min
2434	042913-SludgeD1_25-30, Cmpd 6958, +MSn(400.187), 17.14 min
2471	042913-SludgeD1_25-30, Cmpd 5693, +MSn(409.2127), 14.15 min
2489	042913-SludgeD1_1-6, Cmpd 26314, +MSn(654.68), 63.34 min|042913-SludgeD1_13-18, Cmpd 27915, +MSn(654.6826), 63.76 min|042913-SludgeD1_1-6, Cmpd 26607, +MSn(654.6797), 64.10 min|042913-SludgeD1_1-6, Cmpd 26544, +MSn(654.6798), 63.93 min
2598	042913-SludgeD1_25-30, Cmpd 20751, +MSn(747.048), 43.90 min
2599	042913-SludgeD1_19-24, Cmpd 5411, +MSn(422.2304), 13.48 min
2606	042913-SludgeD1_13-18, Cmpd 15698, +MSn(605.2922), 33.99 min
2620	042913-SludgeD1_13-18, Cmpd 9879, +MSn(472.5609), 22.82 min
2638	042913-SludgeD1_13-18, Cmpd 14127, +MSn(516.2825), 30.99 min
2673	042913-SludgeD1_25-30, Cmpd 26825, +MSn(532.0037), 59.37 min|042913-SludgeD1_19-24, Cmpd 26532, +MSn(532.0014), 59.33 min
2752	042913-SludgeD1_19-24, Cmpd 9512, +MSn(438.8903), 22.09 min
2762	042913-SludgeD1_25-30, Cmpd 8024, +MSn(594.9457), 19.16 min
2856	042913-SludgeD1_25-30, Cmpd 9299, +MSn(569.3138), 21.43 min|042913-SludgeD1_25-30, Cmpd 9198, +MSn(569.3136), 21.25 min
2865	042913-SludgeD1_19-24, Cmpd 16607, +MSn(505.919), 34.97 min
2895	042913-SludgeD1_19-24, Cmpd 10720, +MSn(418.5706), 24.30 min
2910	042913-SludgeD1_19-24, Cmpd 27105, +MSn(799.3865), 60.81 min
2935	042913-SludgeD1_19-24, Cmpd 17487, +MSn(623.9817), 36.70 min
2946	042913-SludgeD1_19-24, Cmpd 21020, +MSn(525.9029), 45.28 min
2976	042913-SludgeD1_25-30, Cmpd 9996, +MSn(604.9658), 22.60 min
2993	042913-SludgeD1_13-18, Cmpd 13188, +MSn(532.6033), 29.17 min
3007	042913-SludgeD1_13-18, Cmpd 15596, +MSn(605.291), 33.79 min|042913-SludgeD1_19-24, Cmpd 16097, +MSn(605.29), 34.04 min|042913-SludgeD1_19-24, Cmpd 16121, +MSn(605.2906), 34.09 min
3016	042913-SludgeD1_19-24, Cmpd 15911, +MSn(533.6009), 33.71 min
3017	042913-SludgeD1_19-24, Cmpd 16892, +MSn(500.9441), 35.52 min
3045	042913-SludgeD1_19-24, Cmpd 7661, +MSn(401.2229), 18.65 min
3065	042913-SludgeD1_1-6, Cmpd 7611, +MSn(453.8884), 20.26 min
3153	042913-SludgeD1_13-18, Cmpd 11133, +MSn(555.9427), 25.17 min
3187	042913-SludgeD1_13-18, Cmpd 22960, +MSn(668.3634), 51.33 min
3285	042913-SludgeD1_25-30, Cmpd 10223, +MSn(469.8858), 22.99 min
3309	042913-SludgeD1_25-30, Cmpd 15106, +MSn(490.9573), 31.89 min
3337	042913-SludgeD1_19-24, Cmpd 8397, +MSn(495.9098), 20.05 min
3362	042913-SludgeD1_13-18, Cmpd 9963, +MSn(472.5612), 23.00 min
3378	042913-SludgeD1_13-18, Cmpd 12206, +MSn(471.271), 27.23 min
3391	042913-SludgeD1_19-24, Cmpd 13166, +MSn(603.64), 28.67 min|042913-SludgeD1_25-30, Cmpd 13319, +MSn(603.6402), 28.49 min|042913-SludgeD1_19-24, Cmpd 13083, +MSn(603.64), 28.50 min|042913-SludgeD1_25-30, Cmpd 13476, +MSn(603.64), 28.83 min|042913-SludgeD1_25-30, Cmpd 13394, +MSn(603.6406), 28.66 min
3400	042913-SludgeD1_19-24, Cmpd 9164, +MSn(468.2441), 21.46 min
3463	042913-SludgeD1_1-6, Cmpd 7730, +MSn(562.9361), 20.53 min
3494	042913-SludgeD1_19-24, Cmpd 16560, +MSn(470.2423), 34.89 min|042913-SludgeD1_19-24, Cmpd 16661, +MSn(470.2418), 35.08 min
3500	042913-SludgeD1_13-18, Cmpd 22421, +MSn(484.925), 49.93 min|042913-SludgeD1_13-18, Cmpd 22506, +MSn(484.9251), 50.15 min
3527	042913-SludgeD1_13-18, Cmpd 15236, +MSn(595.3051), 33.09 min
3570	042913-SludgeD1_19-24, Cmpd 8014, +MSn(541.9255), 19.32 min
3633	042913-SludgeD1_13-18, Cmpd 15621, +MSn(516.5862), 33.84 min
3643	042913-SludgeD1_19-24, Cmpd 15153, +MSn(574.6578), 32.37 min
3705	042913-SludgeD1_13-18, Cmpd 6293, +MSn(515.2289), 15.71 min
3707	042913-SludgeD1_13-18, Cmpd 7567, +MSn(427.2191), 18.45 min
3738	042913-SludgeD1_13-18, Cmpd 21555, +MSn(767.3923), 47.72 min
3765	042913-SludgeD1_13-18, Cmpd 12097, +MSn(441.8963), 27.03 min
3809	042913-SludgeD1_13-18, Cmpd 26136, +MSn(532.0015), 59.27 min
3814	042913-SludgeD1_19-24, Cmpd 11824, +MSn(547.5783), 26.25 min
3845	042913-SludgeD1_13-18, Cmpd 13665, +MSn(408.5362), 30.11 min
3859	042913-SludgeD1_13-18, Cmpd 7531, +MSn(452.2314), 18.37 min
3864	042913-SludgeD1_13-18, Cmpd 9190, +MSn(403.9042), 21.55 min
4085	042913-SludgeD1_13-18, Cmpd 9744, +MSn(421.5449), 22.57 min
4120	042913-SludgeD1_19-24, Cmpd 13851, +MSn(408.2441), 30.01 min
4136	042913-SludgeD1_13-18, Cmpd 8026, +MSn(464.565), 19.36 min
4143	042913-SludgeD1_13-18, Cmpd 8566, +MSn(409.2218), 20.36 min
4174	042913-SludgeD1_25-30, Cmpd 10236, +MSn(402.2308), 23.01 min
4183	042913-SludgeD1_1-6, Cmpd 24240, +MSn(508.3266), 58.15 min
4204	042913-SludgeD1_13-18, Cmpd 5391, +MSn(510.2536), 13.41 min|042913-SludgeD1_13-18, Cmpd 5311, +MSn(510.2543), 13.20 min|042913-SludgeD1_13-18, Cmpd 5238, +MSn(510.25), 13.02 min
4219	042913-SludgeD1_25-30, Cmpd 7187, +MSn(494.2241), 17.60 min
4274	042913-SludgeD1_13-18, Cmpd 5776, +MSn(525.2571), 14.39 min
4416	042913-SludgeD1_19-24, Cmpd 18150, +MSn(511.5534), 38.07 min
4420	042913-SludgeD1_19-24, Cmpd 16856, +MSn(730.6898), 35.45 min|042913-SludgeD1_19-24, Cmpd 16749, +MSn(730.6913), 35.25 min
4471	042913-SludgeD1_1-6, Cmpd 12914, +MSn(532.9624), 31.17 min
4511	042913-SludgeD1_13-18, Cmpd 6523, +MSn(443.5395), 16.25 min
4512	042913-SludgeD1_19-24, Cmpd 15415, +MSn(511.9135), 32.84 min
4567	042913-SludgeD1_1-6, Cmpd 26657, +MSn(551.064), 64.23 min|042913-SludgeD1_1-6, Cmpd 26439, +MSn(551.064), 63.65 min
4568	042913-SludgeD1_19-24, Cmpd 6948, +MSn(413.2351), 17.24 min|042913-SludgeD1_19-24, Cmpd 6862, +MSn(413.235), 17.06 min
4578	042913-SludgeD1_25-30, Cmpd 15021, +MSn(453.2451), 31.75 min|042913-SludgeD1_19-24, Cmpd 14772, +MSn(453.24), 31.71 min
4592	042913-SludgeD1_13-18, Cmpd 15737, +MSn(699.0008), 34.07 min
4606	042913-SludgeD1_13-18, Cmpd 10167, +MSn(453.1917), 23.39 min
4617	042913-SludgeD1_25-30, Cmpd 6041, +MSn(489.58), 15.04 min
4632	042913-SludgeD1_25-30, Cmpd 7042, +MSn(552.6056), 17.31 min
4668	042913-SludgeD1_25-30, Cmpd 5539, +MSn(586.9158), 13.75 min
4675	042913-SludgeD1_25-30, Cmpd 11320, +MSn(619.9925), 24.94 min
4676	042913-SludgeD1_1-6, Cmpd 12412, +MSn(882.568), 30.09 min
4699	042913-SludgeD1_13-18, Cmpd 18578, +MSn(487.9221), 40.28 min
4808	042913-SludgeD1_1-6, Cmpd 12916, +MSn(473.2361), 31.17 min
4815	042913-SludgeD1_25-30, Cmpd 7036, +MSn(486.5619), 17.30 min
4865	042913-SludgeD1_19-24, Cmpd 15404, +MSn(522.9306), 32.82 min
4868	042913-SludgeD1_25-30, Cmpd 8250, +MSn(436.8912), 19.56 min
4890	042913-SludgeD1_25-30, Cmpd 17995, +MSn(497.271), 37.27 min
4900	042913-SludgeD1_13-18, Cmpd 16278, +MSn(486.242), 35.14 min
4902	042913-SludgeD1_25-30, Cmpd 7645, +MSn(434.2015), 18.47 min
4915	042913-SludgeD1_19-24, Cmpd 14253, +MSn(415.5705), 30.81 min
4924	042913-SludgeD1_25-30, Cmpd 20100, +MSn(614.0461), 42.23 min
4997	042913-SludgeD1_19-24, Cmpd 19707, +MSn(554.6172), 41.89 min
5001	042913-SludgeD1_13-18, Cmpd 10426, +MSn(483.8741), 23.88 min
5004	042913-SludgeD1_19-24, Cmpd 20540, +MSn(500.62), 44.04 min|042913-SludgeD1_19-24, Cmpd 20462, +MSn(500.6237), 43.84 min
5013	042913-SludgeD1_19-24, Cmpd 12291, +MSn(520.9185), 27.06 min
5028	042913-SludgeD1_13-18, Cmpd 5332, +MSn(416.2258), 13.26 min
5036	042913-SludgeD1_13-18, Cmpd 7074, +MSn(439.862), 17.45 min
5039	042913-SludgeD1_19-24, Cmpd 14263, +MSn(457.5672), 30.82 min
5040	042913-SludgeD1_1-6, Cmpd 13586, +MSn(451.884), 32.53 min
5051	042913-SludgeD1_25-30, Cmpd 5994, +MSn(414.5521), 14.92 min|042913-SludgeD1_25-30, Cmpd 6081, +MSn(414.5525), 15.14 min|042913-SludgeD1_25-30, Cmpd 6161, +MSn(414.5525), 15.34 min
5061	042913-SludgeD1_13-18, Cmpd 14176, +MSn(470.9253), 31.08 min
5067	042913-SludgeD1_25-30, Cmpd 15944, +MSn(611.9777), 33.38 min
5086	042913-SludgeD1_19-24, Cmpd 18208, +MSn(555.9424), 38.20 min
5099	042913-SludgeD1_19-24, Cmpd 5850, +MSn(525.2572), 14.61 min
5102	042913-SludgeD1_13-18, Cmpd 12308, +MSn(471.2691), 27.41 min
5109	042913-SludgeD1_13-18, Cmpd 6976, +MSn(439.8623), 17.24 min
5126	042913-SludgeD1_19-24, Cmpd 6350, +MSn(420.8873), 15.87 min
5131	042913-SludgeD1_19-24, Cmpd 7706, +MSn(487.2513), 18.74 min
5135	042913-SludgeD1_19-24, Cmpd 5491, +MSn(509.5746), 13.69 min
5160	042913-SludgeD1_13-18, Cmpd 13318, +MSn(492.6049), 29.40 min
5178	042913-SludgeD1_25-30, Cmpd 5979, +MSn(502.5945), 14.88 min
5185	042913-SludgeD1_25-30, Cmpd 13086, +MSn(465.2483), 28.07 min
5191	042913-SludgeD1_25-30, Cmpd 10481, +MSn(668.6652), 23.45 min|042913-SludgeD1_25-30, Cmpd 10374, +MSn(668.6652), 23.25 min
5204	042913-SludgeD1_19-24, Cmpd 7214, +MSn(495.2338), 17.77 min
5247	042913-SludgeD1_13-18, Cmpd 14798, +MSn(670.686), 32.23 min
5384	042913-SludgeD1_19-24, Cmpd 10585, +MSn(450.9221), 24.06 min
5508	042913-SludgeD1_19-24, Cmpd 18103, +MSn(516.5413), 37.95 min
5581	042913-SludgeD1_1-6, Cmpd 17988, +MSn(465.235), 42.83 min
5599	042913-SludgeD1_13-18, Cmpd 10179, +MSn(500.5764), 23.41 min
5620	042913-SludgeD1_25-30, Cmpd 12519, +MSn(510.5837), 27.08 min
5649	042913-SludgeD1_13-18, Cmpd 21508, +MSn(620.3367), 47.59 min|042913-SludgeD1_13-18, Cmpd 21426, +MSn(620.3365), 47.39 min
5704	042913-SludgeD1_13-18, Cmpd 8902, +MSn(590.2664), 21.02 min|042913-SludgeD1_13-18, Cmpd 9111, +MSn(590.2683), 21.40 min|042913-SludgeD1_13-18, Cmpd 9004, +MSn(590.2674), 21.21 min|042913-SludgeD1_13-18, Cmpd 9222, +MSn(590.2652), 21.61 min
5706	042913-SludgeD1_25-30, Cmpd 19027, +MSn(606.9962), 39.55 min
5726	042913-SludgeD1_19-24, Cmpd 14756, +MSn(431.9057), 31.68 min
5728	042913-SludgeD1_19-24, Cmpd 14652, +MSn(431.9069), 31.50 min
5748	042913-SludgeD1_13-18, Cmpd 6261, +MSn(409.8668), 15.63 min
5755	042913-SludgeD1_13-18, Cmpd 9237, +MSn(626.9755), 21.64 min
5923	042913-SludgeD1_25-30, Cmpd 11920, +MSn(654.67), 26.00 min|042913-SludgeD1_19-24, Cmpd 11494, +MSn(654.66), 25.66 min|042913-SludgeD1_25-30, Cmpd 11828, +MSn(654.6653), 25.83 min
5974	042913-SludgeD1_13-18, Cmpd 6850, +MSn(415.8708), 16.98 min
6022	042913-SludgeD1_19-24, Cmpd 16966, +MSn(422.931), 35.66 min
6037	042913-SludgeD1_13-18, Cmpd 8692, +MSn(433.5734), 20.62 min
6082	042913-SludgeD1_1-6, Cmpd 25840, +MSn(706.3928), 62.15 min|042913-SludgeD1_13-18, Cmpd 27548, +MSn(706.3947), 62.78 min|042913-SludgeD1_13-18, Cmpd 27482, +MSn(706.3931), 62.61 min|042913-SludgeD1_1-6, Cmpd 26114, +MSn(706.39), 62.84 min|042913-SludgeD1_25-30, Cmpd 27903, +MSn(706.39), 62.19 min|042913-SludgeD1_19-24, Cmpd 27763, +MSn(706.3933), 62.51 min|042913-SludgeD1_1-6, Cmpd 26184, +MSn(706.3935), 63.01 min|042913-SludgeD1_13-18, Cmpd 27414, +MSn(706.3924), 62.44 min|042913-SludgeD1_25-30, Cmpd 27968, +MSn(706.3928), 62.36 min|042913-SludgeD1_19-24, Cmpd 27699, +MSn(706.3922), 62.34 min|042913-SludgeD1_25-30, Cmpd 28033, +MSn(706.3917), 62.52 min
6101	042913-SludgeD1_19-24, Cmpd 14237, +MSn(957.14), 30.78 min|042913-SludgeD1_25-30, Cmpd 15192, +MSn(957.14), 32.05 min|042913-SludgeD1_25-30, Cmpd 14363, +MSn(957.14), 30.61 min|042913-SludgeD1_25-30, Cmpd 14473, +MSn(957.143), 30.81 min|042913-SludgeD1_25-30, Cmpd 14578, +MSn(957.1429), 30.99 min|042913-SludgeD1_25-30, Cmpd 14815, +MSn(957.1419), 31.40 min
6126	042913-SludgeD1_13-18, Cmpd 11770, +MSn(621.3303), 26.42 min
6136	042913-SludgeD1_25-30, Cmpd 7922, +MSn(594.9447), 18.98 min
6168	042913-SludgeD1_13-18, Cmpd 5642, +MSn(565.2554), 14.05 min
6274	042913-SludgeD1_1-6, Cmpd 5691, +MSn(424.8497), 15.58 min
6286	042913-SludgeD1_1-6, Cmpd 17579, +MSn(596.317), 41.78 min
6337	042913-SludgeD1_19-24, Cmpd 12670, +MSn(556.956), 27.72 min
6349	042913-SludgeD1_19-24, Cmpd 22173, +MSn(495.96), 48.24 min|042913-SludgeD1_19-24, Cmpd 22247, +MSn(495.959), 48.43 min
6448	042913-SludgeD1_1-6, Cmpd 17449, +MSn(787.0616), 41.44 min
6474	042913-SludgeD1_19-24, Cmpd 7008, +MSn(495.2348), 17.35 min
6479	042913-SludgeD1_25-30, Cmpd 20027, +MSn(463.2587), 42.05 min
6491	042913-SludgeD1_1-6, Cmpd 5025, +MSn(694.3054), 13.93 min
6498	042913-SludgeD1_19-24, Cmpd 11567, +MSn(548.2663), 25.78 min
6509	042913-SludgeD1_25-30, Cmpd 21270, +MSn(457.2664), 45.24 min
6510	042913-SludgeD1_13-18, Cmpd 15704, +MSn(546.9536), 34.00 min
6526	042913-SludgeD1_13-18, Cmpd 20775, +MSn(403.893), 45.76 min
6553	042913-SludgeD1_19-24, Cmpd 8440, +MSn(436.8898), 20.12 min
6577	042913-SludgeD1_25-30, Cmpd 23596, +MSn(759.0817), 51.17 min|042913-SludgeD1_25-30, Cmpd 23314, +MSn(759.0811), 50.45 min|042913-SludgeD1_25-30, Cmpd 23460, +MSn(759.0826), 50.83 min|042913-SludgeD1_25-30, Cmpd 23528, +MSn(759.0824), 51.00 min|042913-SludgeD1_25-30, Cmpd 23393, +MSn(759.0822), 50.65 min
6580	042913-SludgeD1_13-18, Cmpd 9787, +MSn(477.5496), 22.64 min
6583	042913-SludgeD1_19-24, Cmpd 5635, +MSn(612.284), 14.06 min
6640	042913-SludgeD1_19-24, Cmpd 12599, +MSn(511.9151), 27.59 min
6672	042913-SludgeD1_25-30, Cmpd 10539, +MSn(427.8897), 23.56 min|042913-SludgeD1_25-30, Cmpd 10640, +MSn(427.8897), 23.75 min
6825	042913-SludgeD1_25-30, Cmpd 23431, +MSn(766.4092), 50.75 min
6838	042913-SludgeD1_13-18, Cmpd 5406, +MSn(416.2271), 13.44 min
